Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2015,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,36,365500.0
2015,Wyndham,3029,Hoppers Crossing,A Crimes against the person,Other crimes against the person,71,365500.0
2016,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A20 Assault and related offences,256,415000.0
2016,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A50 Robbery,22,415000.0
2016,Wyndham,3029,Hoppers Crossing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",75,415000.0
2016,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,25,415000.0
2016,Wyndham,3029,Hoppers Crossing,A Crimes against the person,Other crimes against the person,60,415000.0
2017,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A20 Assault and related offences,307,516000.0
2017,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A50 Robbery,22,516000.0
2017,Wyndham,3029,Hoppers Crossing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",87,516000.0
2017,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,30,516000.0
2017,Wyndham,3029,Hoppers Crossing,A Crimes against the person,Other crimes against the person,63,516000.0
2018,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A20 Assault and related offences,243,552000.0
2018,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A50 Robbery,27,552000.0
2018,Wyndham,3029,Hoppers Crossing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",64,552000.0
2018,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,39,552000.0
2018,Wyndham,3029,Hoppers Crossing,A Crimes against the person,Other crimes against the person,52,552000.0
2019,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A20 Assault and related offences,277,526500.0
2019,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A50 Robbery,49,526500.0
2019,Wyndham,3029,Hoppers Crossing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",66,526500.0
2019,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,26,526500.0
2019,Wyndham,3029,Hoppers Crossing,A Crimes against the person,Other crimes against the person,89,526500.0
2020,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A20 Assault and related offences,264,550000.0
2020,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A50 Robbery,27,550000.0
2020,Wyndham,3029,Hoppers Crossing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",80,550000.0
2020,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,23,550000.0
2020,Wyndham,3029,Hoppers Crossing,A Crimes against the person,Other crimes against the person,110,550000.0
2021,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A20 Assault and related offences,284,590000.0
2021,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A50 Robbery,37,590000.0
2021,Wyndham,3029,Hoppers Crossing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",74,590000.0
2021,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,28,590000.0
2021,Wyndham,3029,Hoppers Crossing,A Crimes against the person,Other crimes against the person,79,590000.0
2022,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A20 Assault and related offences,318,620000.0
2022,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A50 Robbery,29,620000.0
2022,Wyndham,3029,Hoppers Crossing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",82,620000.0
2022,Wyndham,3029,Hoppers Crossing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,54,620000.0
2022,Wyndham,3029,Hoppers Crossing,A Crimes against the person,Other crimes against the person,68,620000.0
2013,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,281,215000.0
2013,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",59,215000.0
2013,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,16,215000.0
2013,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,34,215000.0
2014,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,236,215000.0
2014,Horsham,3400,Horsham,A Crimes against the person,A50 Robbery,7,215000.0
2014,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",112,215000.0
2014,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,18,215000.0
2014,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,65,215000.0
2015,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,343,240000.0
2015,Horsham,3400,Horsham,A Crimes against the person,A50 Robbery,1,240000.0
2015,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",82,240000.0
2015,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,12,240000.0
2015,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,88,240000.0
2016,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,314,245000.0
2016,Horsham,3400,Horsham,A Crimes against the person,A50 Robbery,4,245000.0
2016,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",74,245000.0
2016,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,18,245000.0
2016,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,55,245000.0
2017,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,260,262500.0
2017,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",71,262500.0
2017,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,15,262500.0
2017,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,74,262500.0
2018,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,313,255000.0
2018,Horsham,3400,Horsham,A Crimes against the person,A50 Robbery,1,255000.0
2018,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",54,255000.0
2018,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,21,255000.0
2018,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,50,255000.0
2019,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,188,269000.0
2019,Horsham,3400,Horsham,A Crimes against the person,A50 Robbery,6,269000.0
2019,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",52,269000.0
2019,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,21,269000.0
2019,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,54,269000.0
2020,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,312,260000.0
2020,Horsham,3400,Horsham,A Crimes against the person,A50 Robbery,8,260000.0
2020,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",101,260000.0
2020,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,36,260000.0
2020,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,104,260000.0
2021,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,231,345000.0
2021,Horsham,3400,Horsham,A Crimes against the person,A50 Robbery,7,345000.0
2021,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",89,345000.0
2021,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,43,345000.0
2021,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,77,345000.0
2022,Horsham,3400,Horsham,A Crimes against the person,A20 Assault and related offences,230,380000.0
2022,Horsham,3400,Horsham,A Crimes against the person,A50 Robbery,3,380000.0
2022,Horsham,3400,Horsham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",47,380000.0
2022,Horsham,3400,Horsham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,62,380000.0
2022,Horsham,3400,Horsham,A Crimes against the person,Other crimes against the person,107,380000.0
2013,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,19,820000.0
2013,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,1,820000.0
2013,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,820000.0
2013,Monash,3166,Hughesdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,820000.0
2013,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,4,820000.0
2014,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,20,856000.0
2014,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,4,856000.0
2014,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9,856000.0
2014,Monash,3166,Hughesdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,11,856000.0
2014,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,7,856000.0
2015,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,29,1165000.0
2015,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,2,1165000.0
2015,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,1165000.0
2015,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,18,1165000.0
2016,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,22,1222500.0
2016,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,7,1222500.0
2016,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",16,1222500.0
2016,Monash,3166,Hughesdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,1222500.0
2016,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,4,1222500.0
2017,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,30,1407000.0
2017,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,3,1407000.0
2017,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,1407000.0
2017,Monash,3166,Hughesdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,1407000.0
2017,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,3,1407000.0
2018,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,25,1260000.0
2018,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,2,1260000.0
2018,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,1260000.0
2018,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,7,1260000.0
2019,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,31,1150500.0
2019,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,2,1150500.0
2019,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9,1150500.0
2019,Monash,3166,Hughesdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,1150500.0
2019,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,4,1150500.0
2020,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,40,1300000.0
2020,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,4,1300000.0
2020,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",17,1300000.0
2020,Monash,3166,Hughesdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,1300000.0
2020,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,6,1300000.0
2021,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,29,1507500.0
2021,Monash,3166,Hughesdale,A Crimes against the person,A50 Robbery,2,1507500.0
2021,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,1507500.0
2021,Monash,3166,Hughesdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,1507500.0
2021,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,11,1507500.0
2022,Monash,3166,Hughesdale,A Crimes against the person,A20 Assault and related offences,30,1625000.0
2022,Monash,3166,Hughesdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",8,1625000.0
2022,Monash,3166,Hughesdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,1625000.0
2022,Monash,3166,Hughesdale,A Crimes against the person,Other crimes against the person,4,1625000.0
2013,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,9,659000.0
2013,Monash,3166,Huntingdale,A Crimes against the person,A50 Robbery,3,659000.0
2013,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,659000.0
2013,Monash,3166,Huntingdale,A Crimes against the person,Other crimes against the person,5,659000.0
2014,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,12,728000.0
2014,Monash,3166,Huntingdale,A Crimes against the person,A50 Robbery,1,728000.0
2014,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,728000.0
2015,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,11,835000.0
2015,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,835000.0
2015,Monash,3166,Huntingdale,A Crimes against the person,Other crimes against the person,1,835000.0
2016,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,14,924500.0
2016,Monash,3166,Huntingdale,A Crimes against the person,A50 Robbery,2,924500.0
2016,Monash,3166,Huntingdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,924500.0
2016,Monash,3166,Huntingdale,A Crimes against the person,Other crimes against the person,1,924500.0
2017,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,10,1132000.0
2017,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,1132000.0
2017,Monash,3166,Huntingdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,1132000.0
2017,Monash,3166,Huntingdale,A Crimes against the person,Other crimes against the person,3,1132000.0
2018,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,7,1010000.0
2018,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,1010000.0
2018,Monash,3166,Huntingdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,1010000.0
2018,Monash,3166,Huntingdale,A Crimes against the person,Other crimes against the person,2,1010000.0
2019,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,18,914000.0
2019,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,914000.0
2019,Monash,3166,Huntingdale,A Crimes against the person,Other crimes against the person,1,914000.0
2020,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,4,1090000.0
2020,Monash,3166,Huntingdale,A Crimes against the person,A50 Robbery,4,1090000.0
2020,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,1090000.0
2020,Monash,3166,Huntingdale,A Crimes against the person,Other crimes against the person,2,1090000.0
2021,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,10,1299500.0
2021,Monash,3166,Huntingdale,A Crimes against the person,A50 Robbery,2,1299500.0
2021,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,1299500.0
2021,Monash,3166,Huntingdale,A Crimes against the person,Other crimes against the person,2,1299500.0
2022,Monash,3166,Huntingdale,A Crimes against the person,A20 Assault and related offences,17,1225000.0
2022,Monash,3166,Huntingdale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,1225000.0
2022,Monash,3166,Huntingdale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,1225000.0
2013,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,2,337500.0
2013,Greater Bendigo,3163,Huntly,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,337500.0
2013,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,3,337500.0
2014,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,5,325000.0
2014,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,1,325000.0
2015,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,3,355000.0
2015,Greater Bendigo,3163,Huntly,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,355000.0
2015,Greater Bendigo,3163,Huntly,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,355000.0
2015,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,10,355000.0
2016,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,5,340000.0
2016,Greater Bendigo,3163,Huntly,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,340000.0
2016,Greater Bendigo,3163,Huntly,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,340000.0
2016,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,5,340000.0
2017,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,12,335000.0
2017,Greater Bendigo,3163,Huntly,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,335000.0
2017,Greater Bendigo,3163,Huntly,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,335000.0
2017,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,10,335000.0
2018,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,13,357500.0
2018,Greater Bendigo,3163,Huntly,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,357500.0
2018,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,5,357500.0
2019,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,20,367500.0
2019,Greater Bendigo,3163,Huntly,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9,367500.0
2019,Greater Bendigo,3163,Huntly,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,367500.0
2019,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,5,367500.0
2020,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,13,388000.0
2020,Greater Bendigo,3163,Huntly,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,388000.0
2020,Greater Bendigo,3163,Huntly,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,388000.0
2020,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,15,388000.0
2021,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,28,486000.0
2021,Greater Bendigo,3163,Huntly,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,486000.0
2021,Greater Bendigo,3163,Huntly,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,486000.0
2021,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,8,486000.0
2022,Greater Bendigo,3163,Huntly,A Crimes against the person,A20 Assault and related offences,23,548000.0
2022,Greater Bendigo,3163,Huntly,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",8,548000.0
2022,Greater Bendigo,3163,Huntly,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,548000.0
2022,Greater Bendigo,3163,Huntly,A Crimes against the person,Other crimes against the person,20,548000.0
2013,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,6,482000.0
2013,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,482000.0
2013,Nillumbik,3099,Hurstbridge,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,482000.0
2013,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,1,482000.0
2014,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,7,482000.0
2014,Nillumbik,3099,Hurstbridge,A Crimes against the person,A50 Robbery,1,482000.0
2014,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,482000.0
2014,Nillumbik,3099,Hurstbridge,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,482000.0
2014,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,3,482000.0
2015,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,7,547500.0
2015,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,547500.0
2015,Nillumbik,3099,Hurstbridge,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,547500.0
2015,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,6,547500.0
2016,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,13,614500.0
2016,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,614500.0
2016,Nillumbik,3099,Hurstbridge,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,614500.0
2016,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,2,614500.0
2017,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,9,714000.0
2017,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,714000.0
2017,Nillumbik,3099,Hurstbridge,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,714000.0
2017,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,7,714000.0
2018,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,10,731000.0
2018,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,731000.0
2018,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,5,731000.0
2019,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,17,700000.0
2019,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,700000.0
2019,Nillumbik,3099,Hurstbridge,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,700000.0
2019,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,7,700000.0
2020,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,7,775000.0
2020,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,775000.0
2020,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,4,775000.0
2021,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,9,900000.0
2021,Nillumbik,3099,Hurstbridge,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,900000.0
2021,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,2,900000.0
2022,Nillumbik,3099,Hurstbridge,A Crimes against the person,A20 Assault and related offences,14,1390000.0
2022,Nillumbik,3099,Hurstbridge,A Crimes against the person,A50 Robbery,1,1390000.0
2022,Nillumbik,3099,Hurstbridge,A Crimes against the person,Other crimes against the person,3,1390000.0
2013,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,2,390000.0
2013,Greater Geelong,3223,Indented Head,A Crimes against the person,Other crimes against the person,2,390000.0
2014,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,1,385000.0
2014,Greater Geelong,3223,Indented Head,A Crimes against the person,Other crimes against the person,1,385000.0
2015,Greater Geelong,3223,Indented Head,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,382500.0
2016,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,2,395000.0
2016,Greater Geelong,3223,Indented Head,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,395000.0
2016,Greater Geelong,3223,Indented Head,A Crimes against the person,Other crimes against the person,2,395000.0
2017,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,4,455000.0
2017,Greater Geelong,3223,Indented Head,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,455000.0
2018,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,2,575500.0
2018,Greater Geelong,3223,Indented Head,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,575500.0
2018,Greater Geelong,3223,Indented Head,A Crimes against the person,Other crimes against the person,1,575500.0
2019,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,3,606000.0
2019,Greater Geelong,3223,Indented Head,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,606000.0
2019,Greater Geelong,3223,Indented Head,A Crimes against the person,Other crimes against the person,2,606000.0
2020,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,5,590000.0
2020,Greater Geelong,3223,Indented Head,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,590000.0
2020,Greater Geelong,3223,Indented Head,A Crimes against the person,Other crimes against the person,2,590000.0
2021,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,7,750000.0
2021,Greater Geelong,3223,Indented Head,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,750000.0
2021,Greater Geelong,3223,Indented Head,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,750000.0
2022,Greater Geelong,3223,Indented Head,A Crimes against the person,A20 Assault and related offences,15,875000.0
2022,Greater Geelong,3223,Indented Head,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,875000.0
2022,Greater Geelong,3223,Indented Head,A Crimes against the person,Other crimes against the person,3,875000.0
2013,Loddon,3517,Inglewood,A Crimes against the person,A20 Assault and related offences,5,160000.0
2013,Loddon,3517,Inglewood,A Crimes against the person,Other crimes against the person,18,160000.0
2014,Loddon,3517,Inglewood,A Crimes against the person,A20 Assault and related offences,4,145000.0
2014,Loddon,3517,Inglewood,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,145000.0
2014,Loddon,3517,Inglewood,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,145000.0
2015,Loddon,3517,Inglewood,A Crimes against the person,A20 Assault and related offences,4,200000.0
2015,Loddon,3517,Inglewood,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,200000.0
2015,Loddon,3517,Inglewood,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,200000.0
2015,Loddon,3517,Inglewood,A Crimes against the person,Other crimes against the person,3,200000.0
2016,Loddon,3517,Inglewood,A Crimes against the person,A20 Assault and related offences,3,152500.0
2016,Loddon,3517,Inglewood,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,152500.0
2016,Loddon,3517,Inglewood,A Crimes against the person,Other crimes against the person,1,152500.0
2017,Loddon,3517,Inglewood,A Crimes against the person,A20 Assault and related offences,5,182500.0
2017,Loddon,3517,Inglewood,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,182500.0
2017,Loddon,3517,Inglewood,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,182500.0
2017,Loddon,3517,Inglewood,A Crimes against the person,Other crimes against the person,7,182500.0
2018,Loddon,3517,Inglewood,A Crimes against the person,A20 Assault and related offences,9,180000.0
2018,Loddon,3517,Inglewood,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,180000.0
2018,Loddon,3517,Inglewood,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,180000.0
2019,Loddon,3517,Inglewood,A Crimes against the person,A20 Assault and related offences,5,185000.0
