Year,Local Government Area,Postcode,Suburb/Town Name,Offence Count
2013,Strathbogie,3666,Euroa,26
2013,Strathbogie,3669,Violet Town,12
2013,Surf Coast,3227,Connewarre,2
2013,Surf Coast,3228,Jan Juc,8
2013,Surf Coast,3228,Torquay,52
2013,Surf Coast,3230,Anglesea,13
2013,Surf Coast,3231,Aireys Inlet,4
2013,Surf Coast,3231,Fairhaven,1
2013,Surf Coast,3232,Lorne,32
2013,Surf Coast,3241,Winchelsea,66
2013,Swan Hill,3549,Robinvale,58
2013,Swan Hill,3584,Lake Boga,11
2013,Swan Hill,3585,Swan Hill,285
2013,Swan Hill,3595,Nyah West,16
2013,Towong,3700,Tallangatta,6
2013,Towong,3707,Corryong,25
2013,Wangaratta,3675,Glenrowan,3
2013,Wangaratta,3677,Wangaratta,364
2013,Warrnambool,3277,Allansford,11
2013,Warrnambool,3280,Dennington,3
2013,Warrnambool,3280,Warrnambool,577
2013,Wellington,3847,Rosedale,30
2013,Wellington,3850,Sale,417
2013,Wellington,3850,Wurruk,20
2013,Wellington,3851,Golden Beach,1
2013,Wellington,3851,Loch Sport,15
2013,Wellington,3851,Seaspray,5
2013,Wellington,3858,Heyfield,36
2013,Wellington,3860,Briagolong,6
2013,Wellington,3860,Coongulla,3
2013,Wellington,3860,Maffra,65
2013,Wellington,3862,Stratford,19
2013,Wellington,3971,Port Albert,3
2013,Wellington,3971,Yarram,34
2013,West Wimmera,3318,Edenhope,9
2013,West Wimmera,3419,Kaniva,5
2013,Whitehorse,3104,Balwyn North,23
2013,Whitehorse,3125,Burwood,94
2013,Whitehorse,3127,Mont Albert,10
2013,Whitehorse,3127,Surrey Hills,10
2013,Whitehorse,3128,Box Hill,167
2013,Whitehorse,3128,Box Hill South,28
2013,Whitehorse,3129,Box Hill North,50
2013,Whitehorse,3129,Mont Albert North,14
2013,Whitehorse,3130,Blackburn,80
2013,Whitehorse,3130,Blackburn North,21
2013,Whitehorse,3130,Blackburn South,33
2013,Whitehorse,3131,Forest Hill,58
2013,Whitehorse,3131,Nunawading,82
2013,Whitehorse,3132,Mitcham,80
2013,Whitehorse,3133,Vermont,45
2013,Whitehorse,3133,Vermont South,31
2013,Whitehorse,3151,Burwood East,40
2013,Whittlesea,3074,Thomastown,280
2013,Whittlesea,3075,Lalor,256
2013,Whittlesea,3076,Epping,450
2013,Whittlesea,3082,Mill Park,313
2013,Whittlesea,3083,Bundoora,106
2013,Whittlesea,3750,Wollert,20
2013,Whittlesea,3752,South Morang,192
2013,Whittlesea,3753,Beveridge,3
2013,Whittlesea,3754,Doreen,84
2013,Whittlesea,3754,Mernda,94
2013,Whittlesea,3757,Whittlesea,52
2013,Wodonga,3690,West Wodonga,148
2013,Wodonga,3690,Wodonga,326
2013,Wodonga,3691,Bandiana,11
2013,Wodonga,3691,Baranduda,9
2013,Wodonga,3691,Leneva,4
2013,Wyndham,3024,Manor Lakes,26
2013,Wyndham,3024,Wyndham Vale,137
2013,Wyndham,3027,Williams Landing,19
2013,Wyndham,3028,Laverton,7
2013,Wyndham,3029,Hoppers Crossing,318
2013,Wyndham,3029,Tarneit,185
2013,Wyndham,3029,Truganina,63
2013,Wyndham,3030,Point Cook,186
2013,Wyndham,3030,Werribee,569
2013,Wyndham,3030,Werribee South,29
2013,Yarra,3054,Carlton North,22
2013,Yarra,3054,Princes Hill,6
2013,Yarra,3065,Fitzroy,329
2013,Yarra,3066,Clifton Hill,5
2013,Yarra,3066,Collingwood,141
2013,Yarra,3067,Abbotsford,61
2013,Yarra,3068,Clifton Hill,52
2013,Yarra,3068,Fitzroy North,72
2013,Yarra,3078,Alphington,10
2013,Yarra,3078,Fairfield,6
2013,Yarra,3121,Burnley,10
2013,Yarra,3121,Cremorne,30
2013,Yarra,3121,Richmond,367
2013,Yarra Ranges,3116,Chirnside Park,80
2013,Yarra Ranges,3137,Kilsyth,88
2013,Yarra Ranges,3138,Mooroolbark,159
2013,Yarra Ranges,3139,Launching Place,13
2013,Yarra Ranges,3139,Seville,15
2013,Yarra Ranges,3139,Seville East,2
2013,Yarra Ranges,3139,Wandin North,22
2013,Yarra Ranges,3139,Woori Yallock,35
2013,Yarra Ranges,3140,Lilydale,195
2013,Yarra Ranges,3156,Lysterfield,3
2013,Yarra Ranges,3156,Upper Ferntree Gully,2
2013,Yarra Ranges,3158,Upwey,45
2013,Yarra Ranges,3159,Menzies Creek,2
2013,Yarra Ranges,3159,Selby,9
2013,Yarra Ranges,3160,Belgrave,43
2013,Yarra Ranges,3160,Belgrave Heights,14
2013,Yarra Ranges,3160,Belgrave South,2
2013,Yarra Ranges,3160,Tecoma,20
2013,Yarra Ranges,3765,Montrose,40
2013,Yarra Ranges,3766,Kalorama,8
2013,Yarra Ranges,3767,Mount Dandenong,5
2013,Yarra Ranges,3770,Coldstream,19
2013,Yarra Ranges,3775,Yarra Glen,16
2013,Yarra Ranges,3777,Badger Creek,8
2013,Yarra Ranges,3777,Healesville,67
2013,Yarra Ranges,3782,Emerald,5
2013,Yarra Ranges,3786,Ferny Creek,13
2013,Yarra Ranges,3787,Sassafras,9
2013,Yarra Ranges,3788,Olinda,5
2013,Yarra Ranges,3791,Kallista,12
2013,Yarra Ranges,3792,The Patch,2
2013,Yarra Ranges,3793,Monbulk,25
2013,Yarra Ranges,3796,Mount Evelyn,49
2013,Yarra Ranges,3797,Yarra Junction,28
2013,Yarra Ranges,3799,East Warburton,7
2013,Yarra Ranges,3799,Millgrove,8
2013,Yarra Ranges,3799,Warburton,29
2013,Yarra Ranges,3799,Wesburn,6
2013,Yarriambiack,3388,Rupanyup,3
2013,Yarriambiack,3390,Murtoa,8
2013,Yarriambiack,3392,Minyip,1
2013,Yarriambiack,3393,Warracknabeal,51
2013,Yarriambiack,3396,Hopetoun,1
2014,Alpine,3697,Tawonga,2
2014,Alpine,3699,Mount Beauty,2
2014,Alpine,3737,Myrtleford,33
2014,Alpine,3740,Porepunkah,6
2014,Alpine,3741,Bright,15
2014,Ararat,3377,Ararat,208
2014,Ballarat,3350,Alfredton,38
2014,Ballarat,3350,Ballarat Central,499
2014,Ballarat,3350,Ballarat East,80
2014,Ballarat,3350,Ballarat North,30
2014,Ballarat,3350,Black Hill,22
2014,Ballarat,3350,Brown Hill,14
2014,Ballarat,3350,Canadian,30
2014,Ballarat,3350,Eureka,7
2014,Ballarat,3350,Invermay Park,4
2014,Ballarat,3350,Lake Wendouree,19
2014,Ballarat,3350,Mount Clear,31
2014,Ballarat,3350,Mount Helen,10
2014,Ballarat,3350,Mount Pleasant,21
2014,Ballarat,3350,Nerrina,3
2014,Ballarat,3350,Newington,10
2014,Ballarat,3350,Redan,77
2014,Ballarat,3350,Soldiers Hill,31
2014,Ballarat,3352,Miners Rest,11
2014,Ballarat,3355,Lake Gardens,1
2014,Ballarat,3355,Mitchell Park,13
2014,Ballarat,3355,Wendouree,327
2014,Ballarat,3356,Delacombe,78
2014,Ballarat,3356,Sebastopol,143
2014,Ballarat,3357,Buninyong,8
2014,Ballarat,3358,Winter Valley,2
2014,Banyule,3079,Ivanhoe,127
2014,Banyule,3079,Ivanhoe East,13
2014,Banyule,3081,Heidelberg Heights,76
2014,Banyule,3081,Heidelberg West,181
2014,Banyule,3083,Bundoora,98
2014,Banyule,3084,Eaglemont,16
2014,Banyule,3084,Heidelberg,183
2014,Banyule,3084,Rosanna,50
2014,Banyule,3084,Viewbank,46
2014,Banyule,3085,Macleod,54
2014,Banyule,3085,Yallambie,36
2014,Banyule,3087,Watsonia,70
2014,Banyule,3087,Watsonia North,19
2014,Banyule,3088,Briar Hill,14
2014,Banyule,3088,Greensborough,209
2014,Banyule,3088,St Helena,19
2014,Banyule,3093,Lower Plenty,28
2014,Banyule,3094,Montmorency,37
2014,Banyule,3095,Eltham,12
2014,Banyule,3095,Eltham North,1
2014,Bass Coast,3922,Cowes,120
2014,Bass Coast,3922,Smiths Beach,2
2014,Bass Coast,3922,Sunderland Bay,5
2014,Bass Coast,3922,Sunset Strip,3
2014,Bass Coast,3922,Surf Beach,10
2014,Bass Coast,3922,Ventnor,19
2014,Bass Coast,3922,Wimbledon Heights,1
2014,Bass Coast,3923,Rhyll,3
2014,Bass Coast,3925,Newhaven,6
2014,Bass Coast,3925,San Remo,19
2014,Bass Coast,3984,Corinella,10
2014,Bass Coast,3984,Coronet Bay,19
2014,Bass Coast,3984,Grantville,10
2014,Bass Coast,3984,Lang Lang,2
2014,Bass Coast,3984,Pioneer Bay,8
2014,Bass Coast,3992,Dalyston,8
2014,Bass Coast,3995,Cape Paterson,7
2014,Bass Coast,3995,Kilcunda,10
2014,Bass Coast,3995,North Wonthaggi,39
2014,Bass Coast,3995,South Dudley,9
2014,Bass Coast,3995,Wonthaggi,169
2014,Bass Coast,3996,Inverloch,71
2014,Baw Baw,3816,Longwarry,41
2014,Baw Baw,3818,Drouin,182
2014,Baw Baw,3820,Warragul,328
2014,Baw Baw,3823,Yarragon,19
2014,Baw Baw,3824,Trafalgar,46
2014,Baw Baw,3825,Rawson,1
2014,Baw Baw,3825,Yallourn North,2
2014,Baw Baw,3831,Neerim South,8
2014,Bayside,3186,Brighton,196
2014,Bayside,3187,Brighton East,70
2014,Bayside,3188,Brighton East,1
2014,Bayside,3188,Hampton,71
2014,Bayside,3188,Hampton East,68
2014,Bayside,3190,Highett,51
2014,Bayside,3191,Sandringham,65
2014,Bayside,3192,Cheltenham,13
2014,Bayside,3193,Beaumaris,47
2014,Bayside,3193,Black Rock,23
2014,Benalla,3672,Benalla,264
2014,Boroondara,3101,Kew,109
2014,Boroondara,3102,Kew East,22
2014,Boroondara,3103,Balwyn,59
2014,Boroondara,3103,Deepdene,5
2014,Boroondara,3104,Balwyn North,62
2014,Boroondara,3122,Hawthorn,105
2014,Boroondara,3123,Hawthorn East,46
2014,Boroondara,3124,Camberwell,61
2014,Boroondara,3126,Canterbury,124
2014,Boroondara,3127,Surrey Hills,18
2014,Boroondara,3146,Glen Iris,33
2014,Boroondara,3147,Ashburton,43
2014,Brimbank,3012,Brooklyn,5
2014,Brimbank,3020,Albion,75
2014,Brimbank,3020,Sunshine,342
2014,Brimbank,3020,Sunshine North,137
2014,Brimbank,3020,Sunshine West,270
2014,Brimbank,3021,Albanvale,58
2014,Brimbank,3021,Kealba,39
2014,Brimbank,3021,Kings Park,83
2014,Brimbank,3021,St Albans,531
2014,Brimbank,3022,Ardeer,41
2014,Brimbank,3023,Cairnlea,54
2014,Brimbank,3023,Deer Park,237
2014,Brimbank,3026,Derrimut,54
2014,Brimbank,3033,Keilor East,9
2014,Brimbank,3036,Keilor,24
2014,Brimbank,3037,Delahey,70
2014,Brimbank,3037,Sydenham,76
2014,Brimbank,3038,Keilor Downs,85
2014,Brimbank,3038,Keilor Lodge,4
2014,Brimbank,3038,Taylors Lakes,113
2014,Brimbank,3042,Keilor Park,26
2014,Brimbank,3043,Tullamarine,9
2014,Buloke,3480,Donald,22
2014,Buloke,3483,Birchip,5
2014,Buloke,3525,Charlton,8
2014,Buloke,3527,Wycheproof,6
2014,Buloke,3533,Sea Lake,6
2014,Campaspe,3561,Rochester,24
2014,Campaspe,3563,Lockington,10
2014,Campaspe,3564,Echuca,276
2014,Campaspe,3612,Rushworth,22
2014,Campaspe,3620,Kyabram,90
2014,Campaspe,3621,Tongala,19
2014,Campaspe,3623,Stanhope,8
2014,Cardinia,3781,Cockatoo,56
2014,Cardinia,3782,Avonsleigh,1
2014,Cardinia,3782,Emerald,41
2014,Cardinia,3783,Gembrook,9
2014,Cardinia,3807,Beaconsfield,41
2014,Cardinia,3808,Beaconsfield Upper,8
2014,Cardinia,3809,Officer,37
2014,Cardinia,3810,Pakenham,578
2014,Cardinia,3812,Nar Nar Goon,8
2014,Cardinia,3814,Garfield,14
2014,Cardinia,3815,Bunyip,17
2014,Cardinia,3981,Koo Wee Rup,48
2014,Cardinia,3984,Lang Lang,17
2014,Cardinia,3987,Nyora,1
2014,Casey,3156,Lysterfield South,16
2014,Casey,3177,Doveton,236
2014,Casey,3177,Eumemmerring,45
2014,Casey,3802,Endeavour Hills,204
2014,Casey,3803,Hallam,181
2014,Casey,3804,Narre Warren North,27
2014,Casey,3805,Narre Warren,430
2014,Casey,3805,Narre Warren South,256
2014,Casey,3806,Berwick,354
2014,Casey,3807,Beaconsfield,4
2014,Casey,3912,Pearcedale,16
2014,Casey,3975,Lynbrook,68
2014,Casey,3975,Lyndhurst,25
2014,Casey,3976,Hampton Park,319
2014,Casey,3977,Botanic Ridge,11
2014,Casey,3977,Cranbourne,483
2014,Casey,3977,Cranbourne East,101
2014,Casey,3977,Cranbourne North,215
2014,Casey,3977,Cranbourne South,16
2014,Casey,3977,Cranbourne West,141
2014,Casey,3977,Junction Village,6
2014,Casey,3978,Clyde,11
2014,Casey,3978,Clyde North,27
2014,Casey,3980,Blind Bight,6
2014,Casey,3980,Tooradin,19
2014,Casey,3980,Warneet,6
2014,Central Goldfields,3464,Carisbrook,22
2014,Central Goldfields,3465,Maryborough,213
2014,Central Goldfields,3472,Dunolly,10
2014,Colac-Otway,3233,Apollo Bay,24
2014,Colac-Otway,3233,Marengo,2
2014,Colac-Otway,3233,Skenes Creek,1
2014,Colac-Otway,3242,Birregurra,7
2014,Colac-Otway,3250,Colac,268
2014,Colac-Otway,3250,Elliminyt,22
2014,Colac-Otway,3251,Beeac,3
2014,Corangamite,3260,Camperdown,67
2014,Corangamite,3264,Terang,49
2014,Corangamite,3266,Cobden,10
2014,Corangamite,3268,Timboon,10
2014,Corangamite,3324,Lismore,4
2014,Corangamite,3325,Derrinallum,14
2014,Corangamite,3361,Skipton,4
2014,Darebin,3070,Northcote,165
2014,Darebin,3071,Thornbury,165
2014,Darebin,3072,Preston,623
2014,Darebin,3073,Reservoir,621
2014,Darebin,3078,Alphington,21
2014,Darebin,3078,Fairfield,59
2014,Darebin,3083,Bundoora,35
2014,Darebin,3083,Kingsbury,26
2014,Darebin,3085,Macleod,8
2014,East Gippsland,3865,Lindenow,2
2014,East Gippsland,3875,Bairnsdale,346
2014,East Gippsland,3875,East Bairnsdale,78
2014,East Gippsland,3875,Eastwood,11
2014,East Gippsland,3875,Lucknow,16
2014,East Gippsland,3875,Newlands Arm,5
2014,East Gippsland,3875,Wy Yung,12
2014,East Gippsland,3878,Eagle Point,5
2014,East Gippsland,3880,Paynesville,19
2014,East Gippsland,3880,Raymond Island,1
2014,East Gippsland,3885,Bruthen,11
2014,East Gippsland,3888,Marlo,4
2014,East Gippsland,3888,Orbost,69
2014,East Gippsland,3892,Mallacoota,13
2014,East Gippsland,3898,Omeo,4
2014,East Gippsland,3903,Swan Reach,7
2014,East Gippsland,3904,Metung,23
2014,East Gippsland,3909,Kalimna,6
2014,East Gippsland,3909,Lake Bunga,4
2014,East Gippsland,3909,Lake Tyers Beach,8
2014,East Gippsland,3909,Lakes Entrance,165
2014,Frankston,3198,Seaford,227
2014,Frankston,3199,Frankston,1093
2014,Frankston,3199,Frankston South,72
2014,Frankston,3200,Frankston North,138
2014,Frankston,3201,Carrum Downs,235
2014,Frankston,3910,Langwarrin,155
2014,Frankston,3977,Sandhurst,21
2014,Frankston,3977,Skye,56
2014,Gannawarra,3567,Leitchville,2
2014,Gannawarra,3568,Cohuna,38
2014,Gannawarra,3579,Kerang,58
2014,Gannawarra,3580,Koondrook,10
2014,Glen Eira,3161,Caulfield North,54
2014,Glen Eira,3162,Caulfield,30
2014,Glen Eira,3162,Caulfield South,38
2014,Glen Eira,3163,Carnegie,70
2014,Glen Eira,3163,Glen Huntly,20
2014,Glen Eira,3163,Murrumbeena,56
2014,Glen Eira,3165,Bentleigh East,130
2014,Glen Eira,3183,St Kilda East,16
2014,Glen Eira,3185,Elsternwick,47
2014,Glen Eira,3185,Gardenvale,1
2014,Glen Eira,3204,Bentleigh,77
2014,Glen Eira,3204,Ormond,26
2014,Glenelg,3292,Nelson,3
2014,Glenelg,3304,Heywood,27
2014,Glenelg,3305,Portland,210
2014,Glenelg,3305,Portland North,7
2014,Glenelg,3311,Casterton,16
2014,Golden Plains,3331,Bannockburn,21
2014,Golden Plains,3333,Meredith,6
2014,Golden Plains,3351,Smythes Creek,3
2014,Golden Plains,3351,Smythesdale,6
2014,Greater Bendigo,3515,Marong,11
2014,Greater Bendigo,3523,Heathcote,34
2014,Greater Bendigo,3550,Bendigo,314
2014,Greater Bendigo,3550,East Bendigo,27
2014,Greater Bendigo,3550,Flora Hill,48
2014,Greater Bendigo,3550,Ironbark,12
2014,Greater Bendigo,3550,Kennington,56
2014,Greater Bendigo,3550,Long Gully,89
2014,Greater Bendigo,3550,North Bendigo,74
2014,Greater Bendigo,3550,Quarry Hill,12
2014,Greater Bendigo,3550,Spring Gully,18
2014,Greater Bendigo,3550,Strathdale,40
2014,Greater Bendigo,3550,West Bendigo,1
2014,Greater Bendigo,3550,White Hills,43
2014,Greater Bendigo,3551,Epsom,37
2014,Greater Bendigo,3551,Huntly,6
2014,Greater Bendigo,3551,Junortoun,1
2014,Greater Bendigo,3551,Maiden Gully,17
2014,Greater Bendigo,3551,Strathfieldsaye,25
2014,Greater Bendigo,3555,Golden Square,120
2014,Greater Bendigo,3555,Kangaroo Flat,224
2014,Greater Bendigo,3556,California Gully,109
2014,Greater Bendigo,3556,Eaglehawk,87
2014,Greater Bendigo,3556,Jackass Flat,5
2014,Greater Bendigo,3556,Sailors Gully,5
2014,Greater Bendigo,3558,Elmore,5
2014,Greater Dandenong,3171,Springvale,313
2014,Greater Dandenong,3172,Springvale South,117
2014,Greater Dandenong,3173,Keysborough,185
2014,Greater Dandenong,3174,Noble Park,533
2014,Greater Dandenong,3174,Noble Park North,70
2014,Greater Dandenong,3175,Dandenong,1041
2014,Greater Dandenong,3175,Dandenong North,335
2014,Greater Dandenong,3975,Lyndhurst,8
2014,Greater Geelong,3212,Lara,84
2014,Greater Geelong,3213,Lovely Banks,9
2014,Greater Geelong,3214,Corio,354
2014,Greater Geelong,3214,Norlane,289
2014,Greater Geelong,3214,North Shore,6
2014,Greater Geelong,3215,Bell Park,47
2014,Greater Geelong,3215,Bell Post Hill,21
2014,Greater Geelong,3215,Drumcondra,8
2014,Greater Geelong,3215,Hamlyn Heights,28
2014,Greater Geelong,3215,North Geelong,44
2014,Greater Geelong,3215,Rippleside,16
2014,Greater Geelong,3216,Belmont,124
2014,Greater Geelong,3216,Grovedale,87
2014,Greater Geelong,3216,Highton,54
2014,Greater Geelong,3216,Marshall,6
2014,Greater Geelong,3216,Wandana Heights,7
2014,Greater Geelong,3216,Waurn Ponds,12
2014,Greater Geelong,3217,Armstrong Creek,2
2014,Greater Geelong,3217,Mount Duneed,2
2014,Greater Geelong,3218,Fyansford,31
2014,Greater Geelong,3218,Geelong West,77
2014,Greater Geelong,3218,Herne Hill,17
2014,Greater Geelong,3218,Manifold Heights,11
2014,Greater Geelong,3219,Breakwater,20
2014,Greater Geelong,3219,East Geelong,26
2014,Greater Geelong,3219,Newcomb,68
2014,Greater Geelong,3219,St Albans Park,33
2014,Greater Geelong,3219,Whittington,84
2014,Greater Geelong,3220,Geelong,355
2014,Greater Geelong,3220,South Geelong,12
2014,Greater Geelong,3222,Clifton Springs,19
2014,Greater Geelong,3222,Curlewis,1
2014,Greater Geelong,3222,Drysdale,28
2014,Greater Geelong,3223,Indented Head,2
2014,Greater Geelong,3223,Portarlington,26
2014,Greater Geelong,3223,St Leonards,16
2014,Greater Geelong,3224,Leopold,36
2014,Greater Geelong,3225,Point Lonsdale,1
2014,Greater Geelong,3226,Ocean Grove,61
2014,Greater Geelong,3227,Barwon Heads,12
2014,Greater Geelong,3227,Connewarre,1
2014,Greater Shepparton,3610,Murchison,18
2014,Greater Shepparton,3616,Tatura,35
2014,Greater Shepparton,3618,Merrigum,12
2014,Greater Shepparton,3629,Mooroopna,171
2014,Greater Shepparton,3630,Shepparton,786
2014,Greater Shepparton,3631,Kialla,29
2014,Greater Shepparton,3631,Shepparton North,3
2014,Hepburn,3363,Creswick,36
2014,Hepburn,3370,Clunes,8
2014,Hepburn,3458,Trentham,14
2014,Hepburn,3460,Daylesford,32
2014,Hepburn,3461,Hepburn,1
2014,Hepburn,3461,Hepburn Springs,5
2014,Hindmarsh,3414,Dimboola,24
2014,Hindmarsh,3418,Nhill,12
2014,Hindmarsh,3423,Jeparit,11
2014,Hindmarsh,3424,Rainbow,5
2014,Hobsons Bay,3012,Brooklyn,49
2014,Hobsons Bay,3015,Newport,101
2014,Hobsons Bay,3015,South Kingsville,9
2014,Hobsons Bay,3015,Spotswood,34
2014,Hobsons Bay,3016,Williamstown,152
2014,Hobsons Bay,3016,Williamstown North,19
2014,Hobsons Bay,3018,Altona,101
2014,Hobsons Bay,3018,Seaholme,15
2014,Hobsons Bay,3025,Altona North,209
2014,Hobsons Bay,3028,Altona Meadows,170
2014,Hobsons Bay,3028,Laverton,118
2014,Hobsons Bay,3028,Seabrook,34
2014,Horsham,3400,Horsham,438
2014,Hume,3036,Keilor,1
2014,Hume,3043,Gladstone Park,85
2014,Hume,3043,Tullamarine,110
2014,Hume,3047,Broadmeadows,480
2014,Hume,3047,Dallas,104
2014,Hume,3047,Jacana,51
2014,Hume,3048,Coolaroo,69
2014,Hume,3048,Meadow Heights,300
2014,Hume,3049,Attwood,15
2014,Hume,3049,Westmeadows,90
2014,Hume,3059,Greenvale,60
2014,Hume,3060,Fawkner,9
2014,Hume,3061,Campbellfield,121
2014,Hume,3064,Craigieburn,532
2014,Hume,3064,Kalkallo,11
2014,Hume,3064,Mickleham,32
2014,Hume,3064,Roxburgh Park,203
2014,Hume,3427,Diggers Rest,2
2014,Hume,3429,Sunbury,450
2014,Indigo,3683,Chiltern,11
2014,Indigo,3685,Rutherglen,30
2014,Indigo,3687,Wahgunyah,2
2014,Indigo,3688,Barnawartha,14
2014,Indigo,3747,Beechworth,10
2014,Indigo,3749,Yackandandah,4
2014,Kingston,3167,Oakleigh South,26
2014,Kingston,3169,Clarinda,43
2014,Kingston,3169,Clayton South,124
2014,Kingston,3172,Dingley Village,33
2014,Kingston,3189,Moorabbin,109
2014,Kingston,3190,Highett,87
2014,Kingston,3192,Cheltenham,167
2014,Kingston,3194,Mentone,104
2014,Kingston,3195,Aspendale,46
2014,Kingston,3195,Aspendale Gardens,17
2014,Kingston,3195,Mordialloc,113
2014,Kingston,3195,Parkdale,46
2014,Kingston,3195,Waterways,4
2014,Kingston,3196,Bonbeach,26
2014,Kingston,3196,Chelsea,82
2014,Kingston,3196,Chelsea Heights,37
2014,Kingston,3196,Edithvale,41
2014,Kingston,3197,Carrum,70
2014,Kingston,3197,Patterson Lakes,45
2014,Kingston,3202,Heatherton,18
2014,Knox,3152,Wantirna,110
2014,Knox,3152,Wantirna South,171
2014,Knox,3153,Bayswater,150
2014,Knox,3154,The Basin,29
2014,Knox,3155,Boronia,290
2014,Knox,3156,Ferntree Gully,329
2014,Knox,3156,Lysterfield,15
2014,Knox,3156,Upper Ferntree Gully,31
2014,Knox,3178,Rowville,171
2014,Knox,3179,Scoresby,42
2014,Knox,3180,Knoxfield,66
2014,Latrobe,3825,Moe,474
2014,Latrobe,3825,Newborough,126
2014,Latrobe,3825,Yallourn North,26
2014,Latrobe,3840,Morwell,824
2014,Latrobe,3842,Churchill,164
2014,Latrobe,3844,Traralgon,903
2014,Latrobe,3844,Traralgon East,6
2014,Latrobe,3854,Glengarry,11
2014,Latrobe,3856,Toongabbie,9
2014,Latrobe,3869,Yinnar,4
2014,Latrobe,3870,Boolarra,4
2014,Loddon,3472,Dunolly,1
2014,Loddon,3516,Bridgewater On Loddon,2
2014,Loddon,3517,Inglewood,9
2014,Loddon,3518,Wedderburn,19
2014,Loddon,3537,Boort,4
2014,Loddon,3575,Pyramid Hill,3
2014,Macedon Ranges,3431,Riddells Creek,15
2014,Macedon Ranges,3434,Romsey,36
2014,Macedon Ranges,3435,Lancefield,34
2014,Macedon Ranges,3437,Gisborne,35
2014,Macedon Ranges,3438,New Gisborne,5
2014,Macedon Ranges,3440,Macedon,14
2014,Macedon Ranges,3441,Mount Macedon,3
2014,Macedon Ranges,3442,Woodend,36
2014,Macedon Ranges,3444,Kyneton,91
2014,Macedon Ranges,3446,Malmsbury,9
2014,Manningham,3105,Bulleen,101
2014,Manningham,3106,Templestowe,72
2014,Manningham,3107,Templestowe Lower,51
2014,Manningham,3108,Doncaster,161
2014,Manningham,3109,Doncaster East,109
2014,Manningham,3111,Donvale,34
2014,Manningham,3113,Warrandyte,26
2014,Manningham,3114,Park Orchards,16
2014,Manningham,3115,Wonga Park,5
2014,Manningham,3131,Nunawading,3
2014,Mansfield,3720,Bonnie Doon,11
2014,Mansfield,3722,Mansfield,75
2014,Mansfield,3723,Goughs Bay,2
2014,Mansfield,3723,Jamieson,4
2014,Mansfield,3723,Sawmill Settlement,1
2014,Maribyrnong,3011,Footscray,371
2014,Maribyrnong,3011,Seddon,35
2014,Maribyrnong,3012,Kingsville,17
2014,Maribyrnong,3012,Maidstone,77
2014,Maribyrnong,3012,West Footscray,86
2014,Maribyrnong,3013,Yarraville,76
2014,Maribyrnong,3019,Braybrook,156
2014,Maribyrnong,3032,Maribyrnong,98
2014,Maroondah,3115,Wonga Park,3
2014,Maroondah,3134,Ringwood,349
2014,Maroondah,3134,Ringwood North,26
2014,Maroondah,3134,Warranwood,14
2014,Maroondah,3135,Heathmont,53
2014,Maroondah,3135,Ringwood East,92
2014,Maroondah,3136,Croydon,308
2014,Maroondah,3136,Croydon Hills,32
2014,Maroondah,3136,Croydon North,31
2014,Maroondah,3136,Croydon South,24
2014,Maroondah,3137,Kilsyth,10
2014,Maroondah,3137,Kilsyth South,14
2014,Maroondah,3153,Bayswater North,79
2014,Melbourne,3000,Carlton,3
2014,Melbourne,3002,East Melbourne,108
2014,Melbourne,3003,West Melbourne,67
2014,Melbourne,3031,Flemington,22
2014,Melbourne,3031,Kensington,106
2014,Melbourne,3051,North Melbourne,213
2014,Melbourne,3052,Parkville,64
