Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2013,Yarra Ranges,3766,Kalorama,F Other offences,F20 Transport regulation offences,1,442500.0
2017,Yarra Ranges,3766,Kalorama,F Other offences,F20 Transport regulation offences,1,670000.0
2019,Yarra Ranges,3766,Kalorama,F Other offences,F20 Transport regulation offences,1,645000.0
2020,Yarra Ranges,3766,Kalorama,F Other offences,F90 Miscellaneous offences,25,697500.0
2021,Yarra Ranges,3766,Kalorama,F Other offences,F90 Miscellaneous offences,1,822000.0
2013,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F30 Other government regulatory offences,2,292500.0
2015,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F20 Transport regulation offences,1,303000.0
2015,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F30 Other government regulatory offences,1,303000.0
2015,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F90 Miscellaneous offences,1,303000.0
2017,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F10 Regulatory driving offences,1,310000.0
2017,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F20 Transport regulation offences,1,310000.0
2018,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F30 Other government regulatory offences,1,325000.0
2018,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F90 Miscellaneous offences,1,325000.0
2019,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F20 Transport regulation offences,3,340000.0
2019,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F30 Other government regulatory offences,2,340000.0
2020,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F90 Miscellaneous offences,31,380000.0
2021,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F90 Miscellaneous offences,7,465000.0
2022,Greater Bendigo,3555,Kangaroo Flat,F Other offences,F30 Other government regulatory offences,2,545000.0
2020,West Wimmera,3419,Kaniva,F Other offences,F90 Miscellaneous offences,8,115000.0
2021,West Wimmera,3419,Kaniva,F Other offences,F90 Miscellaneous offences,3,174000.0
2017,Brimbank,3021,Kealba,F Other offences,F90 Miscellaneous offences,1,595000.0
2020,Brimbank,3021,Kealba,F Other offences,F90 Miscellaneous offences,40,600000.0
2013,Brimbank,3036,Keilor,F Other offences,F30 Other government regulatory offences,2,572500.0
2016,Brimbank,3036,Keilor,F Other offences,F30 Other government regulatory offences,1,805000.0
2020,Brimbank,3036,Keilor,F Other offences,F90 Miscellaneous offences,16,885000.0
2021,Brimbank,3036,Keilor,F Other offences,F90 Miscellaneous offences,3,1066000.0
2014,Brimbank,3038,Keilor Downs,F Other offences,F30 Other government regulatory offences,1,429000.0
2015,Brimbank,3038,Keilor Downs,F Other offences,F10 Regulatory driving offences,1,496500.0
2015,Brimbank,3038,Keilor Downs,F Other offences,F90 Miscellaneous offences,1,496500.0
2017,Brimbank,3038,Keilor Downs,F Other offences,F20 Transport regulation offences,1,670000.0
2017,Brimbank,3038,Keilor Downs,F Other offences,F90 Miscellaneous offences,1,670000.0
2018,Brimbank,3038,Keilor Downs,F Other offences,F20 Transport regulation offences,4,660000.0
2018,Brimbank,3038,Keilor Downs,F Other offences,F90 Miscellaneous offences,1,660000.0
2019,Brimbank,3038,Keilor Downs,F Other offences,F30 Other government regulatory offences,1,630000.0
2020,Brimbank,3038,Keilor Downs,F Other offences,F90 Miscellaneous offences,33,660000.0
2021,Brimbank,3038,Keilor Downs,F Other offences,F90 Miscellaneous offences,8,775000.0
2014,Moonee Valley,3033,Keilor East,F Other offences,F20 Transport regulation offences,1,599000.0
2016,Moonee Valley,3033,Keilor East,F Other offences,F90 Miscellaneous offences,1,720000.0
2017,Moonee Valley,3033,Keilor East,F Other offences,F20 Transport regulation offences,2,843000.0
2020,Moonee Valley,3033,Keilor East,F Other offences,F30 Other government regulatory offences,1,842000.0
2020,Moonee Valley,3033,Keilor East,F Other offences,F90 Miscellaneous offences,42,842000.0
2021,Moonee Valley,3033,Keilor East,F Other offences,F90 Miscellaneous offences,5,999000.0
2022,Moonee Valley,3033,Keilor East,F Other offences,F90 Miscellaneous offences,4,1032500.0
2020,Brimbank,3038,Keilor Lodge,F Other offences,F90 Miscellaneous offences,5,757500.0
2021,Brimbank,3038,Keilor Lodge,F Other offences,F90 Miscellaneous offences,1,842500.0
2019,Brimbank,3042,Keilor Park,F Other offences,F90 Miscellaneous offences,1,704000.0
2020,Brimbank,3042,Keilor Park,F Other offences,F90 Miscellaneous offences,25,735000.0
2022,Brimbank,3042,Keilor Park,F Other offences,F90 Miscellaneous offences,1,950000.0
2016,Greater Bendigo,3550,Kennington,F Other offences,F90 Miscellaneous offences,2,355000.0
2018,Greater Bendigo,3550,Kennington,F Other offences,F30 Other government regulatory offences,1,383500.0
2018,Greater Bendigo,3550,Kennington,F Other offences,F90 Miscellaneous offences,1,383500.0
2020,Greater Bendigo,3550,Kennington,F Other offences,F90 Miscellaneous offences,17,428500.0
2021,Greater Bendigo,3550,Kennington,F Other offences,F30 Other government regulatory offences,1,550000.0
2021,Greater Bendigo,3550,Kennington,F Other offences,F90 Miscellaneous offences,4,550000.0
2022,Greater Bendigo,3550,Kennington,F Other offences,F90 Miscellaneous offences,1,595000.0
2014,Melbourne,3031,Kensington,F Other offences,F30 Other government regulatory offences,1,737500.0
2014,Melbourne,3031,Kensington,F Other offences,F90 Miscellaneous offences,3,737500.0
2015,Melbourne,3031,Kensington,F Other offences,F90 Miscellaneous offences,2,823500.0
2016,Melbourne,3031,Kensington,F Other offences,F20 Transport regulation offences,4,908000.0
2017,Melbourne,3031,Kensington,F Other offences,F20 Transport regulation offences,3,1019000.0
2017,Melbourne,3031,Kensington,F Other offences,F90 Miscellaneous offences,1,1019000.0
2018,Melbourne,3031,Kensington,F Other offences,F20 Transport regulation offences,10,1020000.0
2018,Melbourne,3031,Kensington,F Other offences,F30 Other government regulatory offences,1,1020000.0
2020,Melbourne,3031,Kensington,F Other offences,F90 Miscellaneous offences,106,1106500.0
2021,Melbourne,3031,Kensington,F Other offences,F90 Miscellaneous offences,11,1165000.0
2022,Melbourne,3031,Kensington,F Other offences,F20 Transport regulation offences,2,1219000.0
2022,Melbourne,3031,Kensington,F Other offences,F30 Other government regulatory offences,1,1219000.0
2013,Gannawarra,3579,Kerang,F Other offences,F30 Other government regulatory offences,3,152000.0
2014,Gannawarra,3579,Kerang,F Other offences,F90 Miscellaneous offences,1,145000.0
2016,Gannawarra,3579,Kerang,F Other offences,F30 Other government regulatory offences,1,167000.0
2017,Gannawarra,3579,Kerang,F Other offences,F30 Other government regulatory offences,2,160000.0
2017,Gannawarra,3579,Kerang,F Other offences,F90 Miscellaneous offences,1,160000.0
2018,Gannawarra,3579,Kerang,F Other offences,F20 Transport regulation offences,1,177000.0
2018,Gannawarra,3579,Kerang,F Other offences,F30 Other government regulatory offences,1,177000.0
2019,Gannawarra,3579,Kerang,F Other offences,F30 Other government regulatory offences,2,170000.0
2020,Gannawarra,3579,Kerang,F Other offences,F90 Miscellaneous offences,43,198500.0
2021,Gannawarra,3579,Kerang,F Other offences,F90 Miscellaneous offences,22,238000.0
2022,Gannawarra,3579,Kerang,F Other offences,F20 Transport regulation offences,1,267500.0
2013,Boroondara,3101,Kew,F Other offences,F90 Miscellaneous offences,1,1751000.0
2016,Boroondara,3101,Kew,F Other offences,F30 Other government regulatory offences,3,2207500.0
2016,Boroondara,3101,Kew,F Other offences,F90 Miscellaneous offences,1,2207500.0
2017,Boroondara,3101,Kew,F Other offences,F20 Transport regulation offences,2,2320000.0
2018,Boroondara,3101,Kew,F Other offences,F90 Miscellaneous offences,1,2385000.0
2020,Boroondara,3101,Kew,F Other offences,F90 Miscellaneous offences,89,2253000.0
2021,Boroondara,3101,Kew,F Other offences,F20 Transport regulation offences,1,2752500.0
2021,Boroondara,3101,Kew,F Other offences,F90 Miscellaneous offences,12,2752500.0
2022,Boroondara,3101,Kew,F Other offences,F90 Miscellaneous offences,1,2300000.0
2013,Boroondara,3102,Kew East,F Other offences,F30 Other government regulatory offences,1,1210000.0
2020,Boroondara,3102,Kew East,F Other offences,F90 Miscellaneous offences,6,1785000.0
2021,Boroondara,3102,Kew East,F Other offences,F30 Other government regulatory offences,1,1990000.0
2021,Boroondara,3102,Kew East,F Other offences,F90 Miscellaneous offences,1,1990000.0
2013,Greater Dandenong,3173,Keysborough,F Other offences,F90 Miscellaneous offences,1,435000.0
2014,Greater Dandenong,3173,Keysborough,F Other offences,F20 Transport regulation offences,1,456500.0
2014,Greater Dandenong,3173,Keysborough,F Other offences,F30 Other government regulatory offences,1,456500.0
2015,Greater Dandenong,3173,Keysborough,F Other offences,F30 Other government regulatory offences,2,559500.0
2015,Greater Dandenong,3173,Keysborough,F Other offences,F90 Miscellaneous offences,1,559500.0
2016,Greater Dandenong,3173,Keysborough,F Other offences,F90 Miscellaneous offences,1,650000.0
2017,Greater Dandenong,3173,Keysborough,F Other offences,F10 Regulatory driving offences,1,730000.0
2017,Greater Dandenong,3173,Keysborough,F Other offences,F30 Other government regulatory offences,1,730000.0
2018,Greater Dandenong,3173,Keysborough,F Other offences,F30 Other government regulatory offences,1,745000.0
2019,Greater Dandenong,3173,Keysborough,F Other offences,F30 Other government regulatory offences,1,740000.0
2020,Greater Dandenong,3173,Keysborough,F Other offences,F90 Miscellaneous offences,81,762500.0
2021,Greater Dandenong,3173,Keysborough,F Other offences,F20 Transport regulation offences,2,916000.0
2021,Greater Dandenong,3173,Keysborough,F Other offences,F90 Miscellaneous offences,35,916000.0
2022,Greater Dandenong,3173,Keysborough,F Other offences,F30 Other government regulatory offences,1,935000.0
2022,Greater Dandenong,3173,Keysborough,F Other offences,F90 Miscellaneous offences,4,935000.0
2018,Greater Shepparton,3631,Kialla,F Other offences,F30 Other government regulatory offences,1,418000.0
2019,Greater Shepparton,3631,Kialla,F Other offences,F30 Other government regulatory offences,1,450000.0
2019,Greater Shepparton,3631,Kialla,F Other offences,F90 Miscellaneous offences,1,450000.0
2020,Greater Shepparton,3631,Kialla,F Other offences,F30 Other government regulatory offences,2,482500.0
2020,Greater Shepparton,3631,Kialla,F Other offences,F90 Miscellaneous offences,29,482500.0
2021,Greater Shepparton,3631,Kialla,F Other offences,F30 Other government regulatory offences,1,544000.0
2021,Greater Shepparton,3631,Kialla,F Other offences,F90 Miscellaneous offences,6,544000.0
2022,Greater Shepparton,3631,Kialla,F Other offences,F90 Miscellaneous offences,1,622500.0
2021,Bass Coast,3995,Kilcunda,F Other offences,F90 Miscellaneous offences,1,870000.0
2013,Mitchell,3764,Kilmore,F Other offences,F10 Regulatory driving offences,1,327500.0
2013,Mitchell,3764,Kilmore,F Other offences,F20 Transport regulation offences,1,327500.0
2013,Mitchell,3764,Kilmore,F Other offences,F90 Miscellaneous offences,1,327500.0
2014,Mitchell,3764,Kilmore,F Other offences,F20 Transport regulation offences,1,319000.0
2015,Mitchell,3764,Kilmore,F Other offences,F20 Transport regulation offences,1,336500.0
2015,Mitchell,3764,Kilmore,F Other offences,F30 Other government regulatory offences,2,336500.0
2017,Mitchell,3764,Kilmore,F Other offences,F20 Transport regulation offences,3,387500.0
2018,Mitchell,3764,Kilmore,F Other offences,F30 Other government regulatory offences,7,440000.0
2018,Mitchell,3764,Kilmore,F Other offences,F90 Miscellaneous offences,1,440000.0
2019,Mitchell,3764,Kilmore,F Other offences,F30 Other government regulatory offences,35,435000.0
2019,Mitchell,3764,Kilmore,F Other offences,F90 Miscellaneous offences,1,435000.0
2020,Mitchell,3764,Kilmore,F Other offences,F30 Other government regulatory offences,13,477000.0
2020,Mitchell,3764,Kilmore,F Other offences,F90 Miscellaneous offences,15,477000.0
2021,Mitchell,3764,Kilmore,F Other offences,F30 Other government regulatory offences,2,549000.0
2021,Mitchell,3764,Kilmore,F Other offences,F90 Miscellaneous offences,4,549000.0
2017,Yarra Ranges,3137,Kilsyth,F Other offences,F30 Other government regulatory offences,1,698500.0
2017,Yarra Ranges,3137,Kilsyth,F Other offences,F90 Miscellaneous offences,1,698500.0
2020,Yarra Ranges,3137,Kilsyth,F Other offences,F90 Miscellaneous offences,24,677500.0
2021,Yarra Ranges,3137,Kilsyth,F Other offences,F90 Miscellaneous offences,3,780500.0
2018,Maroondah,3137,Kilsyth South,F Other offences,F30 Other government regulatory offences,1,826000.0
2020,Maroondah,3137,Kilsyth South,F Other offences,F90 Miscellaneous offences,4,870000.0
2013,Murrindindi,3763,Kinglake,F Other offences,F20 Transport regulation offences,2,330000.0
2020,Murrindindi,3763,Kinglake,F Other offences,F90 Miscellaneous offences,13,600000.0
2022,Murrindindi,3763,Kinglake,F Other offences,F90 Miscellaneous offences,1,797500.0
2013,Brimbank,3021,Kings Park,F Other offences,F90 Miscellaneous offences,4,315000.0
2014,Brimbank,3021,Kings Park,F Other offences,F90 Miscellaneous offences,1,325000.0
2015,Brimbank,3021,Kings Park,F Other offences,F20 Transport regulation offences,1,355000.0
2020,Brimbank,3021,Kings Park,F Other offences,F30 Other government regulatory offences,1,550000.0
2020,Brimbank,3021,Kings Park,F Other offences,F90 Miscellaneous offences,162,550000.0
2021,Brimbank,3021,Kings Park,F Other offences,F90 Miscellaneous offences,7,600000.0
2013,Darebin,3083,Kingsbury,F Other offences,F20 Transport regulation offences,2,470000.0
2018,Darebin,3083,Kingsbury,F Other offences,F30 Other government regulatory offences,1,730000.0
2019,Darebin,3083,Kingsbury,F Other offences,F90 Miscellaneous offences,1,660000.0
2020,Darebin,3083,Kingsbury,F Other offences,F90 Miscellaneous offences,40,732500.0
2021,Darebin,3083,Kingsbury,F Other offences,F20 Transport regulation offences,1,847000.0
2021,Darebin,3083,Kingsbury,F Other offences,F90 Miscellaneous offences,3,847000.0
2022,Darebin,3083,Kingsbury,F Other offences,F20 Transport regulation offences,1,752500.0
2020,Maribyrnong,3012,Kingsville,F Other offences,F90 Miscellaneous offences,4,970000.0
2021,Maribyrnong,3012,Kingsville,F Other offences,F30 Other government regulatory offences,1,1225000.0
2017,Knox,3180,Knoxfield,F Other offences,F30 Other government regulatory offences,1,870000.0
2017,Knox,3180,Knoxfield,F Other offences,F90 Miscellaneous offences,1,870000.0
2018,Knox,3180,Knoxfield,F Other offences,F90 Miscellaneous offences,1,815000.0
2020,Knox,3180,Knoxfield,F Other offences,F90 Miscellaneous offences,20,810000.0
2021,Knox,3180,Knoxfield,F Other offences,F90 Miscellaneous offences,5,980000.0
2022,Knox,3180,Knoxfield,F Other offences,F30 Other government regulatory offences,1,1040000.0
2014,Cardinia,3981,Koo Wee Rup,F Other offences,F30 Other government regulatory offences,5,335000.0
2015,Cardinia,3981,Koo Wee Rup,F Other offences,F90 Miscellaneous offences,1,345000.0
2018,Cardinia,3981,Koo Wee Rup,F Other offences,F20 Transport regulation offences,1,508500.0
2019,Cardinia,3981,Koo Wee Rup,F Other offences,F90 Miscellaneous offences,2,550000.0
2020,Cardinia,3981,Koo Wee Rup,F Other offences,F90 Miscellaneous offences,14,540000.0
2021,Cardinia,3981,Koo Wee Rup,F Other offences,F90 Miscellaneous offences,3,610000.0
2014,Gannawarra,3580,Koondrook,F Other offences,F30 Other government regulatory offences,1,155000.0
2020,Gannawarra,3580,Koondrook,F Other offences,F90 Miscellaneous offences,3,254000.0
2021,Gannawarra,3580,Koondrook,F Other offences,F90 Miscellaneous offences,8,322500.0
2014,Stonnington,3144,Kooyong,F Other offences,F20 Transport regulation offences,1,2900000.0
2014,Stonnington,3144,Kooyong,F Other offences,F90 Miscellaneous offences,1,2900000.0
2015,Stonnington,3144,Kooyong,F Other offences,F20 Transport regulation offences,2,3400000.0
2020,Stonnington,3144,Kooyong,F Other offences,F90 Miscellaneous offences,2,3500000.0
2021,Stonnington,3144,Kooyong,F Other offences,F90 Miscellaneous offences,1,3150000.0
2015,Moyne,3282,Koroit,F Other offences,F90 Miscellaneous offences,2,296000.0
2020,Moyne,3282,Koroit,F Other offences,F90 Miscellaneous offences,4,390000.0
2021,Moyne,3282,Koroit,F Other offences,F90 Miscellaneous offences,2,495000.0
2013,South Gippsland,3950,Korumburra,F Other offences,F20 Transport regulation offences,2,236000.0
2016,South Gippsland,3950,Korumburra,F Other offences,F30 Other government regulatory offences,1,257500.0
2017,South Gippsland,3950,Korumburra,F Other offences,F30 Other government regulatory offences,1,292000.0
2018,South Gippsland,3950,Korumburra,F Other offences,F90 Miscellaneous offences,1,317500.0
2020,South Gippsland,3950,Korumburra,F Other offences,F30 Other government regulatory offences,3,391000.0
2020,South Gippsland,3950,Korumburra,F Other offences,F90 Miscellaneous offences,18,391000.0
2021,South Gippsland,3950,Korumburra,F Other offences,F90 Miscellaneous offences,9,480000.0
2022,South Gippsland,3950,Korumburra,F Other offences,F90 Miscellaneous offences,2,525000.0
2014,Melton,3337,Kurunjang,F Other offences,F90 Miscellaneous offences,1,280000.0
2017,Melton,3337,Kurunjang,F Other offences,F90 Miscellaneous offences,1,370000.0
2019,Melton,3337,Kurunjang,F Other offences,F30 Other government regulatory offences,2,420000.0
2020,Melton,3337,Kurunjang,F Other offences,F90 Miscellaneous offences,32,432000.0
2014,Campaspe,3620,Kyabram,F Other offences,F90 Miscellaneous offences,1,235000.0
2015,Campaspe,3620,Kyabram,F Other offences,F30 Other government regulatory offences,1,240000.0
2015,Campaspe,3620,Kyabram,F Other offences,F90 Miscellaneous offences,5,240000.0
2018,Campaspe,3620,Kyabram,F Other offences,F90 Miscellaneous offences,1,261000.0
2019,Campaspe,3620,Kyabram,F Other offences,F30 Other government regulatory offences,1,263000.0
2020,Campaspe,3620,Kyabram,F Other offences,F30 Other government regulatory offences,1,280000.0
2020,Campaspe,3620,Kyabram,F Other offences,F90 Miscellaneous offences,57,280000.0
2021,Campaspe,3620,Kyabram,F Other offences,F30 Other government regulatory offences,1,319500.0
2021,Campaspe,3620,Kyabram,F Other offences,F90 Miscellaneous offences,11,319500.0
2022,Campaspe,3620,Kyabram,F Other offences,F30 Other government regulatory offences,1,395000.0
2022,Campaspe,3620,Kyabram,F Other offences,F90 Miscellaneous offences,2,395000.0
2013,Macedon Ranges,3444,Kyneton,F Other offences,F30 Other government regulatory offences,4,369000.0
2014,Macedon Ranges,3444,Kyneton,F Other offences,F20 Transport regulation offences,1,400000.0
2014,Macedon Ranges,3444,Kyneton,F Other offences,F30 Other government regulatory offences,1,400000.0
2014,Macedon Ranges,3444,Kyneton,F Other offences,F90 Miscellaneous offences,1,400000.0
2015,Macedon Ranges,3444,Kyneton,F Other offences,F20 Transport regulation offences,2,425500.0
2015,Macedon Ranges,3444,Kyneton,F Other offences,F30 Other government regulatory offences,1,425500.0
2016,Macedon Ranges,3444,Kyneton,F Other offences,F30 Other government regulatory offences,3,455000.0
2017,Macedon Ranges,3444,Kyneton,F Other offences,F30 Other government regulatory offences,1,495000.0
2018,Macedon Ranges,3444,Kyneton,F Other offences,F90 Miscellaneous offences,1,550000.0
2020,Macedon Ranges,3444,Kyneton,F Other offences,F20 Transport regulation offences,1,614000.0
2020,Macedon Ranges,3444,Kyneton,F Other offences,F30 Other government regulatory offences,1,614000.0
2020,Macedon Ranges,3444,Kyneton,F Other offences,F90 Miscellaneous offences,22,614000.0
2021,Macedon Ranges,3444,Kyneton,F Other offences,F90 Miscellaneous offences,5,765000.0
2022,Macedon Ranges,3444,Kyneton,F Other offences,F30 Other government regulatory offences,1,890000.0
2022,Macedon Ranges,3444,Kyneton,F Other offences,F90 Miscellaneous offences,3,890000.0
2015,Swan Hill,3584,Lake Boga,F Other offences,F10 Regulatory driving offences,1,245000.0
2020,Swan Hill,3584,Lake Boga,F Other offences,F90 Miscellaneous offences,4,230000.0
2020,Ballarat,3355,Lake Gardens,F Other offences,F90 Miscellaneous offences,1,607500.0
2020,East Gippsland,3909,Lake Tyers Beach,F Other offences,F90 Miscellaneous offences,1,375000.0
2018,Ballarat,3350,Lake Wendouree,F Other offences,F90 Miscellaneous offences,1,775000.0
2019,Ballarat,3350,Lake Wendouree,F Other offences,F90 Miscellaneous offences,1,855000.0
2020,Ballarat,3350,Lake Wendouree,F Other offences,F90 Miscellaneous offences,19,1000000.0
2021,Ballarat,3350,Lake Wendouree,F Other offences,F90 Miscellaneous offences,6,1250000.0
2013,East Gippsland,3909,Lakes Entrance,F Other offences,F20 Transport regulation offences,3,269500.0
2013,East Gippsland,3909,Lakes Entrance,F Other offences,F30 Other government regulatory offences,2,269500.0
2014,East Gippsland,3909,Lakes Entrance,F Other offences,F10 Regulatory driving offences,1,254000.0
2014,East Gippsland,3909,Lakes Entrance,F Other offences,F90 Miscellaneous offences,1,254000.0
2015,East Gippsland,3909,Lakes Entrance,F Other offences,F30 Other government regulatory offences,10,255500.0
2018,East Gippsland,3909,Lakes Entrance,F Other offences,F30 Other government regulatory offences,1,328000.0
2018,East Gippsland,3909,Lakes Entrance,F Other offences,F90 Miscellaneous offences,1,328000.0
2019,East Gippsland,3909,Lakes Entrance,F Other offences,F30 Other government regulatory offences,1,300000.0
2020,East Gippsland,3909,Lakes Entrance,F Other offences,F30 Other government regulatory offences,2,350000.0
2020,East Gippsland,3909,Lakes Entrance,F Other offences,F90 Miscellaneous offences,42,350000.0
2021,East Gippsland,3909,Lakes Entrance,F Other offences,F90 Miscellaneous offences,18,420000.0
2022,East Gippsland,3909,Lakes Entrance,F Other offences,F20 Transport regulation offences,4,540000.0
2022,East Gippsland,3909,Lakes Entrance,F Other offences,F30 Other government regulatory offences,1,540000.0
2022,East Gippsland,3909,Lakes Entrance,F Other offences,F90 Miscellaneous offences,1,540000.0
2013,Whittlesea,3075,Lalor,F Other offences,F20 Transport regulation offences,1,365000.0
2014,Whittlesea,3075,Lalor,F Other offences,F20 Transport regulation offences,1,385000.0
2014,Whittlesea,3075,Lalor,F Other offences,F30 Other government regulatory offences,1,385000.0
2015,Whittlesea,3075,Lalor,F Other offences,F30 Other government regulatory offences,3,445000.0
2016,Whittlesea,3075,Lalor,F Other offences,F20 Transport regulation offences,1,499500.0
2017,Whittlesea,3075,Lalor,F Other offences,F20 Transport regulation offences,2,625500.0
2017,Whittlesea,3075,Lalor,F Other offences,F90 Miscellaneous offences,1,625500.0
2018,Whittlesea,3075,Lalor,F Other offences,F90 Miscellaneous offences,1,625000.0
2019,Whittlesea,3075,Lalor,F Other offences,F20 Transport regulation offences,1,590000.0
2019,Whittlesea,3075,Lalor,F Other offences,F30 Other government regulatory offences,1,590000.0
2019,Whittlesea,3075,Lalor,F Other offences,F90 Miscellaneous offences,2,590000.0
2020,Whittlesea,3075,Lalor,F Other offences,F20 Transport regulation offences,1,623000.0
2020,Whittlesea,3075,Lalor,F Other offences,F30 Other government regulatory offences,3,623000.0
2020,Whittlesea,3075,Lalor,F Other offences,F90 Miscellaneous offences,101,623000.0
2021,Whittlesea,3075,Lalor,F Other offences,F20 Transport regulation offences,2,700000.0
2021,Whittlesea,3075,Lalor,F Other offences,F90 Miscellaneous offences,10,700000.0
2022,Whittlesea,3075,Lalor,F Other offences,F20 Transport regulation offences,3,726000.0
2022,Whittlesea,3075,Lalor,F Other offences,F90 Miscellaneous offences,1,726000.0
2014,Macedon Ranges,3435,Lancefield,F Other offences,F20 Transport regulation offences,3,362000.0
2016,Macedon Ranges,3435,Lancefield,F Other offences,F90 Miscellaneous offences,1,360000.0
2019,Macedon Ranges,3435,Lancefield,F Other offences,F90 Miscellaneous offences,1,500000.0
2020,Macedon Ranges,3435,Lancefield,F Other offences,F90 Miscellaneous offences,4,540000.0
2021,Macedon Ranges,3435,Lancefield,F Other offences,F90 Miscellaneous offences,3,685000.0
2015,Cardinia,3984,Lang Lang,F Other offences,F20 Transport regulation offences,1,316500.0
2018,Cardinia,3984,Lang Lang,F Other offences,F90 Miscellaneous offences,1,475000.0
2020,Cardinia,3984,Lang Lang,F Other offences,F90 Miscellaneous offences,83,540000.0
2021,Cardinia,3984,Lang Lang,F Other offences,F90 Miscellaneous offences,12,657000.0
2022,Cardinia,3984,Lang Lang,F Other offences,F90 Miscellaneous offences,1,712500.0
2013,Frankston,3910,Langwarrin,F Other offences,F30 Other government regulatory offences,1,385000.0
2016,Frankston,3910,Langwarrin,F Other offences,F20 Transport regulation offences,2,503000.0
2017,Frankston,3910,Langwarrin,F Other offences,F30 Other government regulatory offences,1,600000.0
2018,Frankston,3910,Langwarrin,F Other offences,F30 Other government regulatory offences,1,642500.0
2018,Frankston,3910,Langwarrin,F Other offences,F90 Miscellaneous offences,1,642500.0
2020,Frankston,3910,Langwarrin,F Other offences,F90 Miscellaneous offences,83,660000.0
2021,Frankston,3910,Langwarrin,F Other offences,F90 Miscellaneous offences,6,810000.0
2013,Greater Geelong,3212,Lara,F Other offences,F90 Miscellaneous offences,1,350000.0
2016,Greater Geelong,3212,Lara,F Other offences,F20 Transport regulation offences,4,355000.0
2016,Greater Geelong,3212,Lara,F Other offences,F90 Miscellaneous offences,1,355000.0
2017,Greater Geelong,3212,Lara,F Other offences,F20 Transport regulation offences,3,430000.0
2018,Greater Geelong,3212,Lara,F Other offences,F20 Transport regulation offences,2,515000.0
2018,Greater Geelong,3212,Lara,F Other offences,F30 Other government regulatory offences,2,515000.0
2018,Greater Geelong,3212,Lara,F Other offences,F90 Miscellaneous offences,2,515000.0
2019,Greater Geelong,3212,Lara,F Other offences,F20 Transport regulation offences,1,495000.0
2019,Greater Geelong,3212,Lara,F Other offences,F30 Other government regulatory offences,16,495000.0
2020,Greater Geelong,3212,Lara,F Other offences,F30 Other government regulatory offences,3,535000.0
2020,Greater Geelong,3212,Lara,F Other offences,F90 Miscellaneous offences,64,535000.0
2021,Greater Geelong,3212,Lara,F Other offences,F90 Miscellaneous offences,6,685000.0
2020,Yarra Ranges,3139,Launching Place,F Other offences,F90 Miscellaneous offences,15,572500.0
2013,Hobsons Bay,3028,Laverton,F Other offences,F30 Other government regulatory offences,1,325000.0
2015,Hobsons Bay,3028,Laverton,F Other offences,F20 Transport regulation offences,2,377500.0
2015,Hobsons Bay,3028,Laverton,F Other offences,F30 Other government regulatory offences,7,377500.0
2015,Hobsons Bay,3028,Laverton,F Other offences,F90 Miscellaneous offences,1,377500.0
2016,Hobsons Bay,3028,Laverton,F Other offences,F20 Transport regulation offences,1,429000.0
2017,Hobsons Bay,3028,Laverton,F Other offences,F30 Other government regulatory offences,1,535000.0
2018,Hobsons Bay,3028,Laverton,F Other offences,F20 Transport regulation offences,5,579000.0
2019,Hobsons Bay,3028,Laverton,F Other offences,F30 Other government regulatory offences,2,529000.0
2020,Hobsons Bay,3028,Laverton,F Other offences,F90 Miscellaneous offences,46,560000.0
2021,Hobsons Bay,3028,Laverton,F Other offences,F90 Miscellaneous offences,3,605000.0
2022,Hobsons Bay,3028,Laverton,F Other offences,F20 Transport regulation offences,2,607500.0
2021,Gannawarra,3567,Leitchville,F Other offences,F20 Transport regulation offences,1,220000.0
2020,Wodonga,3691,Leneva,F Other offences,F90 Miscellaneous offences,2,470000.0
2021,Wodonga,3691,Leneva,F Other offences,F90 Miscellaneous offences,1,554000.0
2014,South Gippsland,3953,Leongatha,F Other offences,F20 Transport regulation offences,1,295500.0
2016,South Gippsland,3953,Leongatha,F Other offences,F30 Other government regulatory offences,1,305000.0
2017,South Gippsland,3953,Leongatha,F Other offences,F90 Miscellaneous offences,1,320000.0
2018,South Gippsland,3953,Leongatha,F Other offences,F90 Miscellaneous offences,2,360000.0
2020,South Gippsland,3953,Leongatha,F Other offences,F90 Miscellaneous offences,10,426000.0
2021,South Gippsland,3953,Leongatha,F Other offences,F90 Miscellaneous offences,1,505000.0
2022,South Gippsland,3953,Leongatha,F Other offences,F90 Miscellaneous offences,1,540000.0
2013,Greater Geelong,3224,Leopold,F Other offences,F30 Other government regulatory offences,1,360000.0
2017,Greater Geelong,3224,Leopold,F Other offences,F30 Other government regulatory offences,3,447000.0
