Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2014,Maroondah,3135,Ringwood East,C Drug offences,C20 Cultivate or manufacture drugs,2,612000.0
2014,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,37,612000.0
2015,Maroondah,3135,Ringwood East,C Drug offences,C10 Drug dealing and trafficking,2,750000.0
2015,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,17,750000.0
2016,Maroondah,3135,Ringwood East,C Drug offences,C10 Drug dealing and trafficking,7,806000.0
2016,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,39,806000.0
2017,Maroondah,3135,Ringwood East,C Drug offences,C10 Drug dealing and trafficking,2,901000.0
2017,Maroondah,3135,Ringwood East,C Drug offences,C20 Cultivate or manufacture drugs,2,901000.0
2017,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,14,901000.0
2018,Maroondah,3135,Ringwood East,C Drug offences,C10 Drug dealing and trafficking,9,881000.0
2018,Maroondah,3135,Ringwood East,C Drug offences,C20 Cultivate or manufacture drugs,1,881000.0
2018,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,22,881000.0
2019,Maroondah,3135,Ringwood East,C Drug offences,C10 Drug dealing and trafficking,2,809000.0
2019,Maroondah,3135,Ringwood East,C Drug offences,C20 Cultivate or manufacture drugs,5,809000.0
2019,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,21,809000.0
2020,Maroondah,3135,Ringwood East,C Drug offences,C10 Drug dealing and trafficking,4,866000.0
2020,Maroondah,3135,Ringwood East,C Drug offences,C20 Cultivate or manufacture drugs,2,866000.0
2020,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,37,866000.0
2021,Maroondah,3135,Ringwood East,C Drug offences,C10 Drug dealing and trafficking,6,1050000.0
2021,Maroondah,3135,Ringwood East,C Drug offences,C20 Cultivate or manufacture drugs,4,1050000.0
2021,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,42,1050000.0
2021,Maroondah,3135,Ringwood East,C Drug offences,C90 Other drug offences,5,1050000.0
2022,Maroondah,3135,Ringwood East,C Drug offences,C10 Drug dealing and trafficking,11,1075000.0
2022,Maroondah,3135,Ringwood East,C Drug offences,C20 Cultivate or manufacture drugs,6,1075000.0
2022,Maroondah,3135,Ringwood East,C Drug offences,C30 Drug use and possession,46,1075000.0
2013,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,7,631000.0
2014,Maroondah,3134,Ringwood North,C Drug offences,C10 Drug dealing and trafficking,1,662000.0
2014,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,5,662000.0
2015,Maroondah,3134,Ringwood North,C Drug offences,C10 Drug dealing and trafficking,4,783500.0
2015,Maroondah,3134,Ringwood North,C Drug offences,C20 Cultivate or manufacture drugs,2,783500.0
2015,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,12,783500.0
2016,Maroondah,3134,Ringwood North,C Drug offences,C10 Drug dealing and trafficking,1,844000.0
2016,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,4,844000.0
2017,Maroondah,3134,Ringwood North,C Drug offences,C10 Drug dealing and trafficking,2,960500.0
2017,Maroondah,3134,Ringwood North,C Drug offences,C20 Cultivate or manufacture drugs,2,960500.0
2017,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,4,960500.0
2017,Maroondah,3134,Ringwood North,C Drug offences,C90 Other drug offences,1,960500.0
2018,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,9,920000.0
2019,Maroondah,3134,Ringwood North,C Drug offences,C20 Cultivate or manufacture drugs,4,871000.0
2019,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,1,871000.0
2020,Maroondah,3134,Ringwood North,C Drug offences,C10 Drug dealing and trafficking,1,957500.0
2020,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,7,957500.0
2021,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,4,1183000.0
2022,Maroondah,3134,Ringwood North,C Drug offences,C30 Drug use and possession,3,1130000.0
2013,Greater Geelong,3215,Rippleside,C Drug offences,C20 Cultivate or manufacture drugs,1,585000.0
2013,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,4,585000.0
2014,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,5,530000.0
2015,Greater Geelong,3215,Rippleside,C Drug offences,C10 Drug dealing and trafficking,1,644000.0
2015,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,3,644000.0
2017,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,3,725000.0
2018,Greater Geelong,3215,Rippleside,C Drug offences,C10 Drug dealing and trafficking,1,750000.0
2018,Greater Geelong,3215,Rippleside,C Drug offences,C20 Cultivate or manufacture drugs,1,750000.0
2018,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,6,750000.0
2019,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,6,825000.0
2020,Greater Geelong,3215,Rippleside,C Drug offences,C10 Drug dealing and trafficking,2,862000.0
2020,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,6,862000.0
2021,Greater Geelong,3215,Rippleside,C Drug offences,C10 Drug dealing and trafficking,1,1090000.0
2021,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,6,1090000.0
2022,Greater Geelong,3215,Rippleside,C Drug offences,C30 Drug use and possession,3,910000.0
2013,Port Phillip,3185,Ripponlea,C Drug offences,C30 Drug use and possession,5,985000.0
2015,Port Phillip,3185,Ripponlea,C Drug offences,C10 Drug dealing and trafficking,1,1360000.0
2015,Port Phillip,3185,Ripponlea,C Drug offences,C30 Drug use and possession,3,1360000.0
2016,Port Phillip,3185,Ripponlea,C Drug offences,C30 Drug use and possession,1,1700000.0
2017,Port Phillip,3185,Ripponlea,C Drug offences,C10 Drug dealing and trafficking,1,1787500.0
2017,Port Phillip,3185,Ripponlea,C Drug offences,C30 Drug use and possession,1,1787500.0
2018,Port Phillip,3185,Ripponlea,C Drug offences,C10 Drug dealing and trafficking,3,1564000.0
2018,Port Phillip,3185,Ripponlea,C Drug offences,C30 Drug use and possession,2,1564000.0
2019,Port Phillip,3185,Ripponlea,C Drug offences,C30 Drug use and possession,5,1350000.0
2020,Port Phillip,3185,Ripponlea,C Drug offences,C30 Drug use and possession,7,2001000.0
2021,Port Phillip,3185,Ripponlea,C Drug offences,C30 Drug use and possession,2,1892500.0
2013,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,2,151500.0
2013,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,7,151500.0
2014,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,2,160000.0
2014,Swan Hill,3549,Robinvale,C Drug offences,C20 Cultivate or manufacture drugs,4,160000.0
2014,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,5,160000.0
2015,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,2,184500.0
2015,Swan Hill,3549,Robinvale,C Drug offences,C20 Cultivate or manufacture drugs,1,184500.0
2015,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,7,184500.0
2016,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,5,170000.0
2016,Swan Hill,3549,Robinvale,C Drug offences,C20 Cultivate or manufacture drugs,3,170000.0
2016,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,7,170000.0
2017,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,4,197000.0
2017,Swan Hill,3549,Robinvale,C Drug offences,C20 Cultivate or manufacture drugs,2,197000.0
2017,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,8,197000.0
2018,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,1,220000.0
2018,Swan Hill,3549,Robinvale,C Drug offences,C20 Cultivate or manufacture drugs,2,220000.0
2018,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,9,220000.0
2019,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,3,231500.0
2019,Swan Hill,3549,Robinvale,C Drug offences,C20 Cultivate or manufacture drugs,1,231500.0
2019,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,23,231500.0
2020,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,12,235000.0
2020,Swan Hill,3549,Robinvale,C Drug offences,C20 Cultivate or manufacture drugs,3,235000.0
2020,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,36,235000.0
2021,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,3,340000.0
2021,Swan Hill,3549,Robinvale,C Drug offences,C20 Cultivate or manufacture drugs,5,340000.0
2021,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,23,340000.0
2022,Swan Hill,3549,Robinvale,C Drug offences,C10 Drug dealing and trafficking,2,402500.0
2022,Swan Hill,3549,Robinvale,C Drug offences,C30 Drug use and possession,10,402500.0
2013,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,1,189500.0
2014,Campaspe,3561,Rochester,C Drug offences,C10 Drug dealing and trafficking,4,215000.0
2014,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,8,215000.0
2015,Campaspe,3561,Rochester,C Drug offences,C10 Drug dealing and trafficking,1,235000.0
2015,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,14,235000.0
2016,Campaspe,3561,Rochester,C Drug offences,C10 Drug dealing and trafficking,1,239000.0
2016,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,9,239000.0
2017,Campaspe,3561,Rochester,C Drug offences,C10 Drug dealing and trafficking,1,242500.0
2017,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,8,242500.0
2018,Campaspe,3561,Rochester,C Drug offences,C20 Cultivate or manufacture drugs,1,236000.0
2018,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,5,236000.0
2019,Campaspe,3561,Rochester,C Drug offences,C10 Drug dealing and trafficking,1,255000.0
2019,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,3,255000.0
2020,Campaspe,3561,Rochester,C Drug offences,C10 Drug dealing and trafficking,4,237000.0
2020,Campaspe,3561,Rochester,C Drug offences,C20 Cultivate or manufacture drugs,9,237000.0
2020,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,9,237000.0
2021,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,7,350000.0
2022,Campaspe,3561,Rochester,C Drug offences,C30 Drug use and possession,4,385000.0
2013,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,1,309000.0
2014,Melton,3335,Rockbank,C Drug offences,C20 Cultivate or manufacture drugs,2,280000.0
2014,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,1,280000.0
2015,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,4,300000.0
2016,Melton,3335,Rockbank,C Drug offences,C10 Drug dealing and trafficking,5,347000.0
2016,Melton,3335,Rockbank,C Drug offences,C20 Cultivate or manufacture drugs,1,347000.0
2016,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,9,347000.0
2017,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,2,455000.0
2018,Melton,3335,Rockbank,C Drug offences,C10 Drug dealing and trafficking,2,500000.0
2018,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,2,500000.0
2019,Melton,3335,Rockbank,C Drug offences,C10 Drug dealing and trafficking,3,497000.0
2019,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,3,497000.0
2020,Melton,3335,Rockbank,C Drug offences,C10 Drug dealing and trafficking,3,465000.0
2020,Melton,3335,Rockbank,C Drug offences,C20 Cultivate or manufacture drugs,3,465000.0
2020,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,13,465000.0
2021,Melton,3335,Rockbank,C Drug offences,C10 Drug dealing and trafficking,1,565000.0
2021,Melton,3335,Rockbank,C Drug offences,C20 Cultivate or manufacture drugs,2,565000.0
2021,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,4,565000.0
2022,Melton,3335,Rockbank,C Drug offences,C10 Drug dealing and trafficking,2,602500.0
2022,Melton,3335,Rockbank,C Drug offences,C20 Cultivate or manufacture drugs,1,602500.0
2022,Melton,3335,Rockbank,C Drug offences,C30 Drug use and possession,8,602500.0
2013,Macedon Ranges,3434,Romsey,C Drug offences,C10 Drug dealing and trafficking,1,387500.0
2013,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,2,387500.0
2014,Macedon Ranges,3434,Romsey,C Drug offences,C10 Drug dealing and trafficking,1,396000.0
2014,Macedon Ranges,3434,Romsey,C Drug offences,C20 Cultivate or manufacture drugs,3,396000.0
2014,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,7,396000.0
2015,Macedon Ranges,3434,Romsey,C Drug offences,C20 Cultivate or manufacture drugs,1,420000.0
2015,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,4,420000.0
2016,Macedon Ranges,3434,Romsey,C Drug offences,C10 Drug dealing and trafficking,5,428000.0
2016,Macedon Ranges,3434,Romsey,C Drug offences,C20 Cultivate or manufacture drugs,2,428000.0
2016,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,24,428000.0
2017,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,4,470000.0
2018,Macedon Ranges,3434,Romsey,C Drug offences,C10 Drug dealing and trafficking,5,550000.0
2018,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,4,550000.0
2019,Macedon Ranges,3434,Romsey,C Drug offences,C10 Drug dealing and trafficking,3,580500.0
2019,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,13,580500.0
2020,Macedon Ranges,3434,Romsey,C Drug offences,C10 Drug dealing and trafficking,1,630000.0
2020,Macedon Ranges,3434,Romsey,C Drug offences,C20 Cultivate or manufacture drugs,5,630000.0
2020,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,20,630000.0
2021,Macedon Ranges,3434,Romsey,C Drug offences,C10 Drug dealing and trafficking,1,780000.0
2021,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,3,780000.0
2022,Macedon Ranges,3434,Romsey,C Drug offences,C20 Cultivate or manufacture drugs,1,772500.0
2022,Macedon Ranges,3434,Romsey,C Drug offences,C30 Drug use and possession,3,772500.0
2013,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,1,717500.0
2013,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,15,717500.0
2014,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,4,781500.0
2015,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,3,905000.0
2015,Banyule,3084,Rosanna,C Drug offences,C20 Cultivate or manufacture drugs,3,905000.0
2015,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,16,905000.0
2016,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,13,980000.0
2016,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,5,980000.0
2017,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,6,1175000.0
2017,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,10,1175000.0
2018,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,9,1100000.0
2018,Banyule,3084,Rosanna,C Drug offences,C20 Cultivate or manufacture drugs,3,1100000.0
2018,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,22,1100000.0
2019,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,7,1032500.0
2019,Banyule,3084,Rosanna,C Drug offences,C20 Cultivate or manufacture drugs,3,1032500.0
2019,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,20,1032500.0
2020,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,7,1122500.0
2020,Banyule,3084,Rosanna,C Drug offences,C20 Cultivate or manufacture drugs,1,1122500.0
2020,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,37,1122500.0
2021,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,1,1372000.0
2021,Banyule,3084,Rosanna,C Drug offences,C20 Cultivate or manufacture drugs,1,1372000.0
2021,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,8,1372000.0
2022,Banyule,3084,Rosanna,C Drug offences,C10 Drug dealing and trafficking,12,1250000.0
2022,Banyule,3084,Rosanna,C Drug offences,C20 Cultivate or manufacture drugs,1,1250000.0
2022,Banyule,3084,Rosanna,C Drug offences,C30 Drug use and possession,31,1250000.0
2013,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,18,367000.0
2013,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,3,367000.0
2013,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,30,367000.0
2014,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,48,365000.0
2014,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,3,365000.0
2014,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,58,365000.0
2014,Mornington Peninsula,3939,Rosebud,C Drug offences,C90 Other drug offences,1,365000.0
2015,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,26,389000.0
2015,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,11,389000.0
2015,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,88,389000.0
2016,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,21,445000.0
2016,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,12,445000.0
2016,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,98,445000.0
2017,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,13,536000.0
2017,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,6,536000.0
2017,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,118,536000.0
2017,Mornington Peninsula,3939,Rosebud,C Drug offences,C90 Other drug offences,1,536000.0
2018,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,14,590000.0
2018,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,14,590000.0
2018,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,184,590000.0
2019,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,9,550000.0
2019,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,11,550000.0
2019,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,135,550000.0
2019,Mornington Peninsula,3939,Rosebud,C Drug offences,C90 Other drug offences,1,550000.0
2020,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,20,595000.0
2020,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,12,595000.0
2020,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,167,595000.0
2021,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,11,780000.0
2021,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,12,780000.0
2021,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,110,780000.0
2022,Mornington Peninsula,3939,Rosebud,C Drug offences,C10 Drug dealing and trafficking,13,832500.0
2022,Mornington Peninsula,3939,Rosebud,C Drug offences,C20 Cultivate or manufacture drugs,8,832500.0
2022,Mornington Peninsula,3939,Rosebud,C Drug offences,C30 Drug use and possession,110,832500.0
2022,Mornington Peninsula,3939,Rosebud,C Drug offences,C90 Other drug offences,4,832500.0
2013,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,1,215000.0
2014,Wellington,3847,Rosedale,C Drug offences,C10 Drug dealing and trafficking,1,215000.0
2014,Wellington,3847,Rosedale,C Drug offences,C20 Cultivate or manufacture drugs,1,215000.0
2014,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,2,215000.0
2015,Wellington,3847,Rosedale,C Drug offences,C10 Drug dealing and trafficking,1,197000.0
2015,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,6,197000.0
2016,Wellington,3847,Rosedale,C Drug offences,C20 Cultivate or manufacture drugs,2,230000.0
2016,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,8,230000.0
2017,Wellington,3847,Rosedale,C Drug offences,C20 Cultivate or manufacture drugs,1,247000.0
2017,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,6,247000.0
2018,Wellington,3847,Rosedale,C Drug offences,C10 Drug dealing and trafficking,1,280000.0
2019,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,4,247000.0
2020,Wellington,3847,Rosedale,C Drug offences,C10 Drug dealing and trafficking,2,252000.0
2020,Wellington,3847,Rosedale,C Drug offences,C20 Cultivate or manufacture drugs,2,252000.0
2020,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,7,252000.0
2021,Wellington,3847,Rosedale,C Drug offences,C10 Drug dealing and trafficking,2,367500.0
2021,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,6,367500.0
2022,Wellington,3847,Rosedale,C Drug offences,C10 Drug dealing and trafficking,2,420000.0
2022,Wellington,3847,Rosedale,C Drug offences,C20 Cultivate or manufacture drugs,4,420000.0
2022,Wellington,3847,Rosedale,C Drug offences,C30 Drug use and possession,10,420000.0
2013,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,31,570000.0
2013,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,3,570000.0
2013,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,106,570000.0
2014,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,39,617500.0
2014,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,6,617500.0
2014,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,166,617500.0
2015,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,42,710000.0
2015,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,7,710000.0
2015,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,125,710000.0
2016,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,11,778000.0
2016,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,5,778000.0
2016,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,108,778000.0
2017,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,18,867000.0
2017,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,4,867000.0
2017,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,140,867000.0
2018,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,28,838000.0
2018,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,4,838000.0
2018,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,122,838000.0
2019,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,25,820000.0
2019,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,12,820000.0
2019,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,120,820000.0
2019,Knox,3178,Rowville,C Drug offences,C90 Other drug offences,2,820000.0
2020,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,27,838000.0
2020,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,11,838000.0
2020,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,159,838000.0
2021,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,11,1005000.0
2021,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,2,1005000.0
2021,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,64,1005000.0
2022,Knox,3178,Rowville,C Drug offences,C10 Drug dealing and trafficking,14,1075000.0
2022,Knox,3178,Rowville,C Drug offences,C20 Cultivate or manufacture drugs,12,1075000.0
2022,Knox,3178,Rowville,C Drug offences,C30 Drug use and possession,74,1075000.0
2013,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,10,365000.0
2013,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,23,365000.0
2014,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,1,385000.0
2014,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,2,385000.0
2014,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,46,385000.0
2015,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,5,400000.0
2015,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,2,400000.0
2015,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,59,400000.0
2016,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,5,435000.0
2016,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,2,435000.0
2016,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,63,435000.0
2017,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,15,515000.0
2017,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,9,515000.0
2017,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,82,515000.0
2018,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,18,546000.0
2018,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,1,546000.0
2018,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,77,546000.0
2019,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,22,543000.0
2019,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,2,543000.0
2019,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,78,543000.0
2020,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,28,572500.0
2020,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,2,572500.0
2020,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,93,572500.0
2020,Hume,3064,Roxburgh Park,C Drug offences,C90 Other drug offences,1,572500.0
2021,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,5,615000.0
2021,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,5,615000.0
2021,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,70,615000.0
2022,Hume,3064,Roxburgh Park,C Drug offences,C10 Drug dealing and trafficking,11,645000.0
2022,Hume,3064,Roxburgh Park,C Drug offences,C20 Cultivate or manufacture drugs,4,645000.0
2022,Hume,3064,Roxburgh Park,C Drug offences,C30 Drug use and possession,100,645000.0
2015,Yarriambiack,3388,Rupanyup,C Drug offences,C30 Drug use and possession,3,53500.0
2017,Yarriambiack,3388,Rupanyup,C Drug offences,C30 Drug use and possession,3,63500.0
