Year,Local Government Area,Postcode_x,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,locality,Postcode_y,year,Median
2021,Wyndham,3024,Manor Lakes,D Public order and security offences,D10 Weapons and explosives offences,6,Manor Lakes,3024,2021,597500.0
2021,Wyndham,3024,Manor Lakes,D Public order and security offences,D20 Disorderly and offensive conduct,22,Manor Lakes,3024,2021,597500.0
2021,Wyndham,3024,Manor Lakes,D Public order and security offences,D30 Public nuisance offences,2,Manor Lakes,3024,2021,597500.0
2021,Mansfield,3722,Mansfield,D Public order and security offences,D10 Weapons and explosives offences,16,Mansfield,3722,2021,640000.0
2021,Mansfield,3722,Mansfield,D Public order and security offences,D20 Disorderly and offensive conduct,10,Mansfield,3722,2021,640000.0
2021,Mansfield,3722,Mansfield,D Public order and security offences,D30 Public nuisance offences,1,Mansfield,3722,2021,640000.0
2021,Colac-Otway,3233,Marengo,D Public order and security offences,D20 Disorderly and offensive conduct,1,Marengo,3233,2021,1075000.0
2021,Maribyrnong,3032,Maribyrnong,D Public order and security offences,D10 Weapons and explosives offences,34,Maribyrnong,3032,2021,1165000.0
2021,Maribyrnong,3032,Maribyrnong,D Public order and security offences,D20 Disorderly and offensive conduct,18,Maribyrnong,3032,2021,1165000.0
2021,Maribyrnong,3032,Maribyrnong,D Public order and security offences,D30 Public nuisance offences,9,Maribyrnong,3032,2021,1165000.0
2021,East Gippsland,3888,Marlo,D Public order and security offences,D30 Public nuisance offences,1,Marlo,3888,2021,435000.0
2021,Greater Bendigo,3515,Marong,D Public order and security offences,D30 Public nuisance offences,1,Marong,3515,2021,560000.0
2021,Greater Geelong,3216,Marshall,D Public order and security offences,D10 Weapons and explosives offences,3,Marshall,3216,2021,600000.0
2021,Central Goldfields,3465,Maryborough,D Public order and security offences,D10 Weapons and explosives offences,35,Maryborough,3465,2021,337500.0
2021,Central Goldfields,3465,Maryborough,D Public order and security offences,D20 Disorderly and offensive conduct,18,Maryborough,3465,2021,337500.0
2021,Central Goldfields,3465,Maryborough,D Public order and security offences,D30 Public nuisance offences,6,Maryborough,3465,2021,337500.0
2021,Murrindindi,3779,Marysville,D Public order and security offences,D10 Weapons and explosives offences,4,Marysville,3779,2021,670000.0
2021,Hume,3048,Meadow Heights,D Public order and security offences,D10 Weapons and explosives offences,44,Meadow Heights,3048,2021,557000.0
2021,Hume,3048,Meadow Heights,D Public order and security offences,D20 Disorderly and offensive conduct,4,Meadow Heights,3048,2021,557000.0
2021,Hume,3048,Meadow Heights,D Public order and security offences,D30 Public nuisance offences,9,Meadow Heights,3048,2021,557000.0
2021,Melton,3337,Melton,D Public order and security offences,D10 Weapons and explosives offences,62,Melton,3337,2021,455000.0
2021,Melton,3337,Melton,D Public order and security offences,D20 Disorderly and offensive conduct,29,Melton,3337,2021,455000.0
2021,Melton,3337,Melton,D Public order and security offences,D30 Public nuisance offences,7,Melton,3337,2021,455000.0
2021,Melton,3338,Melton South,D Public order and security offences,D10 Weapons and explosives offences,27,Melton South,3338,2021,465000.0
2021,Melton,3338,Melton South,D Public order and security offences,D20 Disorderly and offensive conduct,15,Melton South,3338,2021,465000.0
2021,Melton,3338,Melton South,D Public order and security offences,D30 Public nuisance offences,11,Melton South,3338,2021,465000.0
2021,Melton,3337,Melton West,D Public order and security offences,D10 Weapons and explosives offences,50,Melton West,3337,2021,515000.0
2021,Melton,3337,Melton West,D Public order and security offences,D20 Disorderly and offensive conduct,35,Melton West,3337,2021,515000.0
2021,Melton,3337,Melton West,D Public order and security offences,D30 Public nuisance offences,2,Melton West,3337,2021,515000.0
2021,Kingston,3194,Mentone,D Public order and security offences,D10 Weapons and explosives offences,16,Mentone,3194,2021,1376000.0
2021,Kingston,3194,Mentone,D Public order and security offences,D20 Disorderly and offensive conduct,12,Mentone,3194,2021,1376000.0
2021,Kingston,3194,Mentone,D Public order and security offences,D30 Public nuisance offences,2,Mentone,3194,2021,1376000.0
2021,Mildura,3505,Merbein,D Public order and security offences,D10 Weapons and explosives offences,6,Merbein,3505,2021,227500.0
2021,Mildura,3505,Merbein,D Public order and security offences,D20 Disorderly and offensive conduct,3,Merbein,3505,2021,227500.0
2021,Mildura,3505,Merbein,D Public order and security offences,D30 Public nuisance offences,3,Merbein,3505,2021,227500.0
2021,Whittlesea,3754,Mernda,D Public order and security offences,D10 Weapons and explosives offences,50,Mernda,3754,2021,670000.0
2021,Whittlesea,3754,Mernda,D Public order and security offences,D20 Disorderly and offensive conduct,7,Mernda,3754,2021,670000.0
2021,Whittlesea,3754,Mernda,D Public order and security offences,D30 Public nuisance offences,8,Mernda,3754,2021,670000.0
2021,Greater Shepparton,3618,Merrigum,D Public order and security offences,D10 Weapons and explosives offences,1,Merrigum,3618,2021,255000.0
2021,Greater Shepparton,3618,Merrigum,D Public order and security offences,D20 Disorderly and offensive conduct,1,Merrigum,3618,2021,255000.0
2021,Greater Shepparton,3618,Merrigum,D Public order and security offences,D30 Public nuisance offences,1,Merrigum,3618,2021,255000.0
2021,East Gippsland,3904,Metung,D Public order and security offences,D10 Weapons and explosives offences,1,Metung,3904,2021,517500.0
2021,East Gippsland,3904,Metung,D Public order and security offences,D30 Public nuisance offences,1,Metung,3904,2021,517500.0
2021,Hume,3064,Mickleham,D Public order and security offences,D10 Weapons and explosives offences,25,Mickleham,3064,2021,630000.0
2021,Hume,3064,Mickleham,D Public order and security offences,D20 Disorderly and offensive conduct,6,Mickleham,3064,2021,630000.0
2021,Hume,3064,Mickleham,D Public order and security offences,D30 Public nuisance offences,5,Mickleham,3064,2021,630000.0
2021,Port Phillip,3206,Middle Park,D Public order and security offences,D10 Weapons and explosives offences,3,Middle Park,3206,2021,2864000.0
2021,Port Phillip,3206,Middle Park,D Public order and security offences,D20 Disorderly and offensive conduct,6,Middle Park,3206,2021,2864000.0
2021,Port Phillip,3206,Middle Park,D Public order and security offences,D30 Public nuisance offences,1,Middle Park,3206,2021,2864000.0
2021,Mildura,3500,Mildura,D Public order and security offences,D10 Weapons and explosives offences,134,Mildura,3500,2021,380000.0
2021,Mildura,3500,Mildura,D Public order and security offences,D20 Disorderly and offensive conduct,206,Mildura,3500,2021,380000.0
2021,Mildura,3500,Mildura,D Public order and security offences,D30 Public nuisance offences,49,Mildura,3500,2021,380000.0
2021,Whittlesea,3082,Mill Park,D Public order and security offences,D10 Weapons and explosives offences,59,Mill Park,3082,2021,755000.0
2021,Whittlesea,3082,Mill Park,D Public order and security offences,D20 Disorderly and offensive conduct,19,Mill Park,3082,2021,755000.0
2021,Whittlesea,3082,Mill Park,D Public order and security offences,D30 Public nuisance offences,8,Mill Park,3082,2021,755000.0
2021,Yarra Ranges,3799,Millgrove,D Public order and security offences,D30 Public nuisance offences,1,Millgrove,3799,2021,540000.0
2021,Ballarat,3352,Miners Rest,D Public order and security offences,D10 Weapons and explosives offences,2,Miners Rest,3352,2021,530000.0
2021,Yarriambiack,3392,Minyip,D Public order and security offences,D10 Weapons and explosives offences,1,Minyip,3392,2021,151500.0
2021,Yarriambiack,3392,Minyip,D Public order and security offences,D20 Disorderly and offensive conduct,3,Minyip,3392,2021,151500.0
2021,South Gippsland,3871,Mirboo North,D Public order and security offences,D10 Weapons and explosives offences,6,Mirboo North,3871,2021,475000.0
2021,Whitehorse,3132,Mitcham,D Public order and security offences,D10 Weapons and explosives offences,12,Mitcham,3132,2021,1212500.0
2021,Whitehorse,3132,Mitcham,D Public order and security offences,D20 Disorderly and offensive conduct,9,Mitcham,3132,2021,1212500.0
2021,Whitehorse,3132,Mitcham,D Public order and security offences,D30 Public nuisance offences,5,Mitcham,3132,2021,1212500.0
2021,Ballarat,3355,Mitchell Park,D Public order and security offences,D10 Weapons and explosives offences,1,Mitchell Park,3355,2021,400000.0
2021,Latrobe,3825,Moe,D Public order and security offences,D10 Weapons and explosives offences,95,Moe,3825,2021,315000.0
2021,Latrobe,3825,Moe,D Public order and security offences,D20 Disorderly and offensive conduct,39,Moe,3825,2021,315000.0
2021,Latrobe,3825,Moe,D Public order and security offences,D30 Public nuisance offences,7,Moe,3825,2021,315000.0
2021,Yarra Ranges,3793,Monbulk,D Public order and security offences,D10 Weapons and explosives offences,2,Monbulk,3793,2021,766000.0
2021,Yarra Ranges,3793,Monbulk,D Public order and security offences,D30 Public nuisance offences,1,Monbulk,3793,2021,766000.0
2021,Whitehorse,3127,Mont Albert,D Public order and security offences,D10 Weapons and explosives offences,3,Mont Albert,3127,2021,2349000.0
2021,Whitehorse,3127,Mont Albert,D Public order and security offences,D20 Disorderly and offensive conduct,2,Mont Albert,3127,2021,2349000.0
2021,Whitehorse,3129,Mont Albert North,D Public order and security offences,D10 Weapons and explosives offences,4,Mont Albert North,3129,2021,1590000.0
2021,Banyule,3094,Montmorency,D Public order and security offences,D10 Weapons and explosives offences,8,Montmorency,3094,2021,1160000.0
2021,Banyule,3094,Montmorency,D Public order and security offences,D20 Disorderly and offensive conduct,3,Montmorency,3094,2021,1160000.0
2021,Banyule,3094,Montmorency,D Public order and security offences,D30 Public nuisance offences,1,Montmorency,3094,2021,1160000.0
2021,Yarra Ranges,3765,Montrose,D Public order and security offences,D10 Weapons and explosives offences,14,Montrose,3765,2021,845000.0
2021,Yarra Ranges,3765,Montrose,D Public order and security offences,D20 Disorderly and offensive conduct,2,Montrose,3765,2021,845000.0
2021,Moonee Valley,3039,Moonee Ponds,D Public order and security offences,D10 Weapons and explosives offences,22,Moonee Ponds,3039,2021,1540000.0
2021,Moonee Valley,3039,Moonee Ponds,D Public order and security offences,D20 Disorderly and offensive conduct,17,Moonee Ponds,3039,2021,1540000.0
2021,Moonee Valley,3039,Moonee Ponds,D Public order and security offences,D30 Public nuisance offences,11,Moonee Ponds,3039,2021,1540000.0
2021,Kingston,3189,Moorabbin,D Public order and security offences,D10 Weapons and explosives offences,31,Moorabbin,3189,2021,1400000.0
2021,Kingston,3189,Moorabbin,D Public order and security offences,D20 Disorderly and offensive conduct,6,Moorabbin,3189,2021,1400000.0
2021,Kingston,3189,Moorabbin,D Public order and security offences,D30 Public nuisance offences,7,Moorabbin,3189,2021,1400000.0
2021,Yarra Ranges,3138,Mooroolbark,D Public order and security offences,D10 Weapons and explosives offences,35,Mooroolbark,3138,2021,842500.0
2021,Yarra Ranges,3138,Mooroolbark,D Public order and security offences,D20 Disorderly and offensive conduct,20,Mooroolbark,3138,2021,842500.0
2021,Yarra Ranges,3138,Mooroolbark,D Public order and security offences,D30 Public nuisance offences,4,Mooroolbark,3138,2021,842500.0
2021,Greater Shepparton,3629,Mooroopna,D Public order and security offences,D10 Weapons and explosives offences,36,Mooroopna,3629,2021,335000.0
2021,Greater Shepparton,3629,Mooroopna,D Public order and security offences,D20 Disorderly and offensive conduct,7,Mooroopna,3629,2021,335000.0
2021,Greater Shepparton,3629,Mooroopna,D Public order and security offences,D30 Public nuisance offences,7,Mooroopna,3629,2021,335000.0
2021,Kingston,3195,Mordialloc,D Public order and security offences,D10 Weapons and explosives offences,26,Mordialloc,3195,2021,1410000.0
2021,Kingston,3195,Mordialloc,D Public order and security offences,D20 Disorderly and offensive conduct,27,Mordialloc,3195,2021,1410000.0
2021,Kingston,3195,Mordialloc,D Public order and security offences,D30 Public nuisance offences,5,Mordialloc,3195,2021,1410000.0
2021,Mornington Peninsula,3931,Mornington,D Public order and security offences,D10 Weapons and explosives offences,53,Mornington,3931,2021,1100000.0
2021,Mornington Peninsula,3931,Mornington,D Public order and security offences,D20 Disorderly and offensive conduct,61,Mornington,3931,2021,1100000.0
2021,Mornington Peninsula,3931,Mornington,D Public order and security offences,D30 Public nuisance offences,7,Mornington,3931,2021,1100000.0
2021,Mornington Peninsula,3931,Mornington,D Public order and security offences,D40 Public security offences,1,Mornington,3931,2021,1100000.0
2021,Moyne,3272,Mortlake,D Public order and security offences,D10 Weapons and explosives offences,8,Mortlake,3272,2021,290500.0
2021,Moyne,3272,Mortlake,D Public order and security offences,D20 Disorderly and offensive conduct,1,Mortlake,3272,2021,290500.0
2021,Latrobe,3840,Morwell,D Public order and security offences,D10 Weapons and explosives offences,179,Morwell,3840,2021,275000.0
2021,Latrobe,3840,Morwell,D Public order and security offences,D20 Disorderly and offensive conduct,63,Morwell,3840,2021,275000.0
2021,Latrobe,3840,Morwell,D Public order and security offences,D30 Public nuisance offences,39,Morwell,3840,2021,275000.0
2021,Ballarat,3350,Mount Clear,D Public order and security offences,D10 Weapons and explosives offences,8,Mount Clear,3350,2021,505000.0
2021,Ballarat,3350,Mount Clear,D Public order and security offences,D20 Disorderly and offensive conduct,6,Mount Clear,3350,2021,505000.0
2021,Yarra Ranges,3767,Mount Dandenong,D Public order and security offences,D10 Weapons and explosives offences,2,Mount Dandenong,3767,2021,858500.0
2021,Yarra Ranges,3767,Mount Dandenong,D Public order and security offences,D30 Public nuisance offences,1,Mount Dandenong,3767,2021,858500.0
2021,Greater Geelong,3217,Mount Duneed,D Public order and security offences,D10 Weapons and explosives offences,7,Mount Duneed,3217,2021,698000.0
2021,Surf Coast,3217,Mount Duneed,D Public order and security offences,D10 Weapons and explosives offences,1,Mount Duneed,3217,2021,698000.0
2021,Greater Geelong,3217,Mount Duneed,D Public order and security offences,D20 Disorderly and offensive conduct,1,Mount Duneed,3217,2021,698000.0
2021,Greater Geelong,3217,Mount Duneed,D Public order and security offences,D30 Public nuisance offences,2,Mount Duneed,3217,2021,698000.0
2021,Mornington Peninsula,3930,Mount Eliza,D Public order and security offences,D10 Weapons and explosives offences,6,Mount Eliza,3930,2021,1700000.0
2021,Mornington Peninsula,3930,Mount Eliza,D Public order and security offences,D20 Disorderly and offensive conduct,10,Mount Eliza,3930,2021,1700000.0
2021,Mornington Peninsula,3930,Mount Eliza,D Public order and security offences,D30 Public nuisance offences,1,Mount Eliza,3930,2021,1700000.0
2021,Yarra Ranges,3796,Mount Evelyn,D Public order and security offences,D10 Weapons and explosives offences,4,Mount Evelyn,3796,2021,820000.0
2021,Yarra Ranges,3796,Mount Evelyn,D Public order and security offences,D20 Disorderly and offensive conduct,3,Mount Evelyn,3796,2021,820000.0
2021,Ballarat,3350,Mount Helen,D Public order and security offences,D10 Weapons and explosives offences,3,Mount Helen,3350,2021,610000.0
2021,Ballarat,3350,Mount Helen,D Public order and security offences,D20 Disorderly and offensive conduct,5,Mount Helen,3350,2021,610000.0
2021,Mornington Peninsula,3934,Mount Martha,D Public order and security offences,D10 Weapons and explosives offences,12,Mount Martha,3934,2021,1857500.0
2021,Mornington Peninsula,3934,Mount Martha,D Public order and security offences,D20 Disorderly and offensive conduct,7,Mount Martha,3934,2021,1857500.0
2021,Mornington Peninsula,3934,Mount Martha,D Public order and security offences,D30 Public nuisance offences,1,Mount Martha,3934,2021,1857500.0
2021,Ballarat,3350,Mount Pleasant,D Public order and security offences,D10 Weapons and explosives offences,22,Mount Pleasant,3350,2021,498000.0
2021,Ballarat,3350,Mount Pleasant,D Public order and security offences,D20 Disorderly and offensive conduct,1,Mount Pleasant,3350,2021,498000.0
2021,Monash,3149,Mount Waverley,D Public order and security offences,D10 Weapons and explosives offences,43,Mount Waverley,3149,2021,1510000.0
2021,Monash,3149,Mount Waverley,D Public order and security offences,D20 Disorderly and offensive conduct,10,Mount Waverley,3149,2021,1510000.0
2021,Monash,3149,Mount Waverley,D Public order and security offences,D30 Public nuisance offences,2,Mount Waverley,3149,2021,1510000.0
2021,Monash,3149,Mount Waverley,D Public order and security offences,D40 Public security offences,2,Mount Waverley,3149,2021,1510000.0
2021,Monash,3170,Mulgrave,D Public order and security offences,D10 Weapons and explosives offences,56,Mulgrave,3170,2021,1000000.0
2021,Monash,3170,Mulgrave,D Public order and security offences,D20 Disorderly and offensive conduct,9,Mulgrave,3170,2021,1000000.0
2021,Monash,3170,Mulgrave,D Public order and security offences,D30 Public nuisance offences,4,Mulgrave,3170,2021,1000000.0
2021,Greater Shepparton,3610,Murchison,D Public order and security offences,D10 Weapons and explosives offences,1,Murchison,3610,2021,400000.0
2021,Glen Eira,3163,Murrumbeena,D Public order and security offences,D10 Weapons and explosives offences,2,Murrumbeena,3163,2021,1687500.0
2021,Glen Eira,3163,Murrumbeena,D Public order and security offences,D20 Disorderly and offensive conduct,1,Murrumbeena,3163,2021,1687500.0
2021,Glen Eira,3163,Murrumbeena,D Public order and security offences,D30 Public nuisance offences,2,Murrumbeena,3163,2021,1687500.0
2021,Yarriambiack,3390,Murtoa,D Public order and security offences,D10 Weapons and explosives offences,5,Murtoa,3390,2021,142500.0
2021,Yarriambiack,3390,Murtoa,D Public order and security offences,D20 Disorderly and offensive conduct,3,Murtoa,3390,2021,142500.0
2021,Yarriambiack,3390,Murtoa,D Public order and security offences,D30 Public nuisance offences,1,Murtoa,3390,2021,142500.0
2021,Alpine,3737,Myrtleford,D Public order and security offences,D10 Weapons and explosives offences,3,Myrtleford,3737,2021,515000.0
2021,Alpine,3737,Myrtleford,D Public order and security offences,D20 Disorderly and offensive conduct,18,Myrtleford,3737,2021,515000.0
2021,Alpine,3737,Myrtleford,D Public order and security offences,D30 Public nuisance offences,2,Myrtleford,3737,2021,515000.0
2021,Strathbogie,3608,Nagambie,D Public order and security offences,D10 Weapons and explosives offences,7,Nagambie,3608,2021,545000.0
2021,Strathbogie,3608,Nagambie,D Public order and security offences,D20 Disorderly and offensive conduct,3,Nagambie,3608,2021,545000.0
2021,Cardinia,3812,Nar Nar Goon,D Public order and security offences,D10 Weapons and explosives offences,3,Nar Nar Goon,3812,2021,655000.0
2021,Cardinia,3812,Nar Nar Goon,D Public order and security offences,D30 Public nuisance offences,2,Nar Nar Goon,3812,2021,655000.0
2021,Casey,3805,Narre Warren,D Public order and security offences,D10 Weapons and explosives offences,69,Narre Warren,3805,2021,700000.0
2021,Casey,3805,Narre Warren,D Public order and security offences,D20 Disorderly and offensive conduct,44,Narre Warren,3805,2021,700000.0
2021,Casey,3805,Narre Warren,D Public order and security offences,D30 Public nuisance offences,10,Narre Warren,3805,2021,700000.0
2021,Casey,3804,Narre Warren North,D Public order and security offences,D10 Weapons and explosives offences,5,Narre Warren North,3804,2021,1430000.0
2021,Casey,3804,Narre Warren North,D Public order and security offences,D30 Public nuisance offences,1,Narre Warren North,3804,2021,1430000.0
2021,Casey,3805,Narre Warren South,D Public order and security offences,D10 Weapons and explosives offences,30,Narre Warren South,3805,2021,750000.0
2021,Casey,3805,Narre Warren South,D Public order and security offences,D20 Disorderly and offensive conduct,2,Narre Warren South,3805,2021,750000.0
2021,Casey,3805,Narre Warren South,D Public order and security offences,D30 Public nuisance offences,5,Narre Warren South,3805,2021,750000.0
2021,Moira,3638,Nathalia,D Public order and security offences,D10 Weapons and explosives offences,1,Nathalia,3638,2021,265000.0
2021,Moira,3638,Nathalia,D Public order and security offences,D20 Disorderly and offensive conduct,1,Nathalia,3638,2021,265000.0
2021,Moira,3638,Nathalia,D Public order and security offences,D30 Public nuisance offences,14,Nathalia,3638,2021,265000.0
2021,Baw Baw,3831,Neerim South,D Public order and security offences,D10 Weapons and explosives offences,3,Neerim South,3831,2021,555000.0
2021,Baw Baw,3831,Neerim South,D Public order and security offences,D30 Public nuisance offences,2,Neerim South,3831,2021,555000.0
2021,Glenelg,3292,Nelson,D Public order and security offences,D20 Disorderly and offensive conduct,1,Nelson,3292,2021,355000.0
2021,Macedon Ranges,3438,New Gisborne,D Public order and security offences,D20 Disorderly and offensive conduct,1,New Gisborne,3438,2021,798500.0
2021,Macedon Ranges,3438,New Gisborne,D Public order and security offences,D30 Public nuisance offences,1,New Gisborne,3438,2021,798500.0
2021,Latrobe,3825,Newborough,D Public order and security offences,D10 Weapons and explosives offences,42,Newborough,3825,2021,359000.0
2021,Latrobe,3825,Newborough,D Public order and security offences,D20 Disorderly and offensive conduct,13,Newborough,3825,2021,359000.0
2021,Latrobe,3825,Newborough,D Public order and security offences,D30 Public nuisance offences,3,Newborough,3825,2021,359000.0
2021,Greater Geelong,3219,Newcomb,D Public order and security offences,D10 Weapons and explosives offences,20,Newcomb,3219,2021,584000.0
2021,Greater Geelong,3219,Newcomb,D Public order and security offences,D20 Disorderly and offensive conduct,4,Newcomb,3219,2021,584000.0
2021,Greater Geelong,3219,Newcomb,D Public order and security offences,D30 Public nuisance offences,2,Newcomb,3219,2021,584000.0
2021,Bass Coast,3925,Newhaven,D Public order and security offences,D20 Disorderly and offensive conduct,2,Newhaven,3925,2021,827500.0
2021,Ballarat,3350,Newington,D Public order and security offences,D10 Weapons and explosives offences,9,Newington,3350,2021,720000.0
2021,Ballarat,3350,Newington,D Public order and security offences,D20 Disorderly and offensive conduct,1,Newington,3350,2021,720000.0
2021,East Gippsland,3875,Newlands Arm,D Public order and security offences,D30 Public nuisance offences,1,Newlands Arm,3875,2021,550000.0
2021,Hobsons Bay,3015,Newport,D Public order and security offences,D10 Weapons and explosives offences,4,Newport,3015,2021,1288000.0
2021,Hobsons Bay,3015,Newport,D Public order and security offences,D20 Disorderly and offensive conduct,5,Newport,3015,2021,1288000.0
2021,Hobsons Bay,3015,Newport,D Public order and security offences,D30 Public nuisance offences,6,Newport,3015,2021,1288000.0
2021,Mount Alexander,3462,Newstead,D Public order and security offences,D20 Disorderly and offensive conduct,1,Newstead,3462,2021,540000.0
2021,Hindmarsh,3418,Nhill,D Public order and security offences,D10 Weapons and explosives offences,12,Nhill,3418,2021,180000.0
2021,Hindmarsh,3418,Nhill,D Public order and security offences,D20 Disorderly and offensive conduct,2,Nhill,3418,2021,180000.0
2021,Hindmarsh,3418,Nhill,D Public order and security offences,D30 Public nuisance offences,3,Nhill,3418,2021,180000.0
2021,Mildura,3501,Nichols Point,D Public order and security offences,D20 Disorderly and offensive conduct,2,Nichols Point,3501,2021,510000.0
2021,Moonee Valley,3042,Niddrie,D Public order and security offences,D10 Weapons and explosives offences,4,Niddrie,3042,2021,1210000.0
2021,Moonee Valley,3042,Niddrie,D Public order and security offences,D30 Public nuisance offences,1,Niddrie,3042,2021,1210000.0
2021,Greater Dandenong,3174,Noble Park,D Public order and security offences,D10 Weapons and explosives offences,99,Noble Park,3174,2021,755000.0
2021,Greater Dandenong,3174,Noble Park,D Public order and security offences,D20 Disorderly and offensive conduct,43,Noble Park,3174,2021,755000.0
2021,Greater Dandenong,3174,Noble Park,D Public order and security offences,D30 Public nuisance offences,15,Noble Park,3174,2021,755000.0
2021,Greater Dandenong,3174,Noble Park North,D Public order and security offences,D10 Weapons and explosives offences,8,Noble Park North,3174,2021,750000.0
2021,Greater Dandenong,3174,Noble Park North,D Public order and security offences,D20 Disorderly and offensive conduct,3,Noble Park North,3174,2021,750000.0
2021,Greater Dandenong,3174,Noble Park North,D Public order and security offences,D30 Public nuisance offences,2,Noble Park North,3174,2021,750000.0
2021,Greater Geelong,3214,Norlane,D Public order and security offences,D10 Weapons and explosives offences,95,Norlane,3214,2021,450000.0
2021,Greater Geelong,3214,Norlane,D Public order and security offences,D20 Disorderly and offensive conduct,26,Norlane,3214,2021,450000.0
2021,Greater Geelong,3214,Norlane,D Public order and security offences,D30 Public nuisance offences,24,Norlane,3214,2021,450000.0
2021,Greater Bendigo,3550,North Bendigo,D Public order and security offences,D10 Weapons and explosives offences,21,North Bendigo,3550,2021,460500.0
2021,Greater Bendigo,3550,North Bendigo,D Public order and security offences,D20 Disorderly and offensive conduct,7,North Bendigo,3550,2021,460500.0
2021,Greater Bendigo,3550,North Bendigo,D Public order and security offences,D30 Public nuisance offences,2,North Bendigo,3550,2021,460500.0
2021,Greater Geelong,3215,North Geelong,D Public order and security offences,D10 Weapons and explosives offences,22,North Geelong,3215,2021,600000.0
2021,Greater Geelong,3215,North Geelong,D Public order and security offences,D20 Disorderly and offensive conduct,9,North Geelong,3215,2021,600000.0
2021,Greater Geelong,3215,North Geelong,D Public order and security offences,D30 Public nuisance offences,11,North Geelong,3215,2021,600000.0
2021,Melbourne,3051,North Melbourne,D Public order and security offences,D10 Weapons and explosives offences,35,North Melbourne,3051,2021,1311500.0
2021,Melbourne,3051,North Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,23,North Melbourne,3051,2021,1311500.0
2021,Melbourne,3051,North Melbourne,D Public order and security offences,D30 Public nuisance offences,13,North Melbourne,3051,2021,1311500.0
2021,Greater Geelong,3214,North Shore,D Public order and security offences,D10 Weapons and explosives offences,21,North Shore,3214,2021,660000.0
2021,Greater Geelong,3214,North Shore,D Public order and security offences,D20 Disorderly and offensive conduct,1,North Shore,3214,2021,660000.0
2021,Greater Geelong,3214,North Shore,D Public order and security offences,D30 Public nuisance offences,9,North Shore,3214,2021,660000.0
2021,Bass Coast,3995,North Wonthaggi,D Public order and security offences,D10 Weapons and explosives offences,14,North Wonthaggi,3995,2021,560000.0
2021,Bass Coast,3995,North Wonthaggi,D Public order and security offences,D30 Public nuisance offences,1,North Wonthaggi,3995,2021,560000.0
2021,Darebin,3070,Northcote,D Public order and security offences,D10 Weapons and explosives offences,31,Northcote,3070,2021,1655000.0
2021,Darebin,3070,Northcote,D Public order and security offences,D20 Disorderly and offensive conduct,30,Northcote,3070,2021,1655000.0
2021,Darebin,3070,Northcote,D Public order and security offences,D30 Public nuisance offences,12,Northcote,3070,2021,1655000.0
2021,Monash,3168,Notting Hill,D Public order and security offences,D20 Disorderly and offensive conduct,1,Notting Hill,3168,2021,1163000.0
2021,Moira,3636,Numurkah,D Public order and security offences,D10 Weapons and explosives offences,5,Numurkah,3636,2021,310000.0
2021,Moira,3636,Numurkah,D Public order and security offences,D20 Disorderly and offensive conduct,12,Numurkah,3636,2021,310000.0
2021,Moira,3636,Numurkah,D Public order and security offences,D30 Public nuisance offences,3,Numurkah,3636,2021,310000.0
2021,Whitehorse,3131,Nunawading,D Public order and security offences,D10 Weapons and explosives offences,13,Nunawading,3131,2021,1250000.0
2021,Whitehorse,3131,Nunawading,D Public order and security offences,D20 Disorderly and offensive conduct,4,Nunawading,3131,2021,1250000.0
2021,Whitehorse,3131,Nunawading,D Public order and security offences,D30 Public nuisance offences,4,Nunawading,3131,2021,1250000.0
2021,Swan Hill,3595,Nyah West,D Public order and security offences,D10 Weapons and explosives offences,6,Nyah West,3595,2021,174500.0
2021,Swan Hill,3595,Nyah West,D Public order and security offences,D20 Disorderly and offensive conduct,1,Nyah West,3595,2021,174500.0
2021,Swan Hill,3595,Nyah West,D Public order and security offences,D30 Public nuisance offences,2,Nyah West,3595,2021,174500.0
2021,South Gippsland,3987,Nyora,D Public order and security offences,D10 Weapons and explosives offences,1,Nyora,3987,2021,745000.0
2021,South Gippsland,3987,Nyora,D Public order and security offences,D30 Public nuisance offences,1,Nyora,3987,2021,745000.0
2021,Merri-bek,3046,Oak Park,D Public order and security offences,D10 Weapons and explosives offences,2,Oak Park,3046,2021,1127500.0
2021,Merri-bek,3046,Oak Park,D Public order and security offences,D20 Disorderly and offensive conduct,3,Oak Park,3046,2021,1127500.0
2021,Merri-bek,3046,Oak Park,D Public order and security offences,D30 Public nuisance offences,1,Oak Park,3046,2021,1127500.0
2021,Monash,3166,Oakleigh,D Public order and security offences,D10 Weapons and explosives offences,61,Oakleigh,3166,2021,1389500.0
2021,Monash,3166,Oakleigh,D Public order and security offences,D20 Disorderly and offensive conduct,18,Oakleigh,3166,2021,1389500.0
2021,Monash,3166,Oakleigh,D Public order and security offences,D30 Public nuisance offences,7,Oakleigh,3166,2021,1389500.0
2021,Monash,3166,Oakleigh East,D Public order and security offences,D10 Weapons and explosives offences,3,Oakleigh East,3166,2021,1176500.0
2021,Monash,3166,Oakleigh East,D Public order and security offences,D30 Public nuisance offences,1,Oakleigh East,3166,2021,1176500.0
2021,Kingston,3167,Oakleigh South,D Public order and security offences,D10 Weapons and explosives offences,3,Oakleigh South,3167,2021,1200000.0
2021,Monash,3167,Oakleigh South,D Public order and security offences,D10 Weapons and explosives offences,8,Oakleigh South,3167,2021,1200000.0
